project_path,version,lines,statement,suspicious,faulty,predict,miss_line,predictions0,predictions1
org/jfree/chart/imagemap/ImageMapUtilities,10,182,            int count = entities.getEntityCount();,0.0,0,,0,0.0009381224617492857,0.9990618775382508
org/jfree/chart/imagemap/ImageMapUtilities,10,183,            for (int i = count - 1; i >= 0; i--) {,0.0,0,,0,0.00020450679613949547,0.9997954932038599
org/jfree/chart/imagemap/ImageMapUtilities,10,184,                ChartEntity entity = entities.getEntity(i);,0.0,0,,0,0.01168748572202812,0.9883125142779721
org/jfree/chart/imagemap/ImageMapUtilities,10,185,                if (entity.getToolTipText() != null ,0.0,0,,0,0.0008139297073459107,0.9991860702926538
org/jfree/chart/imagemap/ImageMapUtilities,10,187,                    String area = entity.getImageMapAreaTag(,0.0,0,,0,0.10547827528313357,0.894521724716867
org/jfree/chart/imagemap/ImageMapUtilities,10,190,                    if (area.length() > 0) {,0.0,0,,0,0.011551070544153396,0.9884489294558471
org/jfree/chart/imagemap/ImageMapUtilities,10,191,                        sb.append(area);,0.0,0,,0,0.33830280911744004,0.6616971908825596
org/jfree/chart/imagemap/ImageMapUtilities,10,192,                        sb.append(StringUtilities.getLineSeparator());,0.0,0,,0,0.522508264048831,0.47749173595116795
org/jfree/chart/imagemap/ImageMapUtilities,10,197,"        sb.append(""</map>"");",0.0,0,,0,0.0010555717495827482,0.9989444282504175
org/jfree/chart/imagemap/ImageMapUtilities,10,198,        return sb.toString();,0.0,0,,0,0.0006381288545156101,0.9993618711454836
org/jfree/chart/imagemap/ImageMapUtilities,10,213,        if (input == null) {,0.0,0,,0,0.0004941829660818062,0.9995058170339183
org/jfree/chart/imagemap/ImageMapUtilities,10,214,"            throw new IllegalArgumentException(""Null 'input' argument."");",0.0,0,,0,0.007450916743818924,0.9925490832561819
org/jfree/chart/imagemap/ImageMapUtilities,10,216,        StringBuffer result = new StringBuffer();,0.0,0,,0,0.23097402822451638,0.7690259717754827
org/jfree/chart/imagemap/ImageMapUtilities,10,217,        int length = input.length();,0.0,0,,0,0.0005169345778858638,0.9994830654221141
org/jfree/chart/imagemap/ImageMapUtilities,10,218,        for (int i = 0; i < length; i++) {,0.0,0,,0,0.00023844271092960816,0.9997615572890702
org/jfree/chart/imagemap/ImageMapUtilities,10,219,            char c = input.charAt(i);,0.0,0,,0,0.001248276353187119,0.9987517236468133
org/jfree/chart/imagemap/ImageMapUtilities,10,220,            if (c == '&') {,0.0,0,,0,0.0008177953959173452,0.9991822046040828
org/jfree/chart/imagemap/ImageMapUtilities,10,221,"                result.append(""&amp;"");",0.0,0,,0,0.006333265105098198,0.9936667348949021
org/jfree/chart/imagemap/ImageMapUtilities,10,223,"            else if (c == '\""') {",0.0,0,,0,0.0007720941559100376,0.9992279058440894
org/jfree/chart/imagemap/ImageMapUtilities,10,224,"                result.append(""&quot;"");",0.0,0,,0,0.013688422732875002,0.9863115772671243
org/jfree/chart/imagemap/ImageMapUtilities,10,226,            else if (c == '<') {,0.0,0,,0,0.0013227103666373172,0.9986772896333623
org/jfree/chart/imagemap/ImageMapUtilities,10,227,"                result.append(""&lt;"");",0.0,0,,0,0.034523206062313835,0.9654767939376854
org/jfree/chart/imagemap/ImageMapUtilities,10,229,            else if (c == '>') {,0.0,0,,0,0.0025498127883484627,0.9974501872116514
org/jfree/chart/imagemap/ImageMapUtilities,10,230,"                result.append(""&gt;"");",0.0,0,,0,0.09310007119565605,0.9068999288043446
org/jfree/chart/imagemap/ImageMapUtilities,10,232,            else if (c == '\'') {,0.0,0,,0,0.005524997276819266,0.9944750027231805
org/jfree/chart/imagemap/ImageMapUtilities,10,233,"                result.append(""&#39;"");",0.0,0,,0,0.24940944241838756,0.7505905575816132
org/jfree/chart/imagemap/ImageMapUtilities,10,235,            else if (c == '\\') {,0.0,0,,0,0.0137800894934271,0.9862199105065735
org/jfree/chart/imagemap/ImageMapUtilities,10,236,"                result.append(""&#092;"");",0.0,0,,0,0.5512745917336126,0.4487254082663869
org/jfree/chart/imagemap/ImageMapUtilities,10,239,                result.append(c);,0.0,0,,0,0.6530002919508902,0.34699970804910923
org/jfree/chart/imagemap/ImageMapUtilities,10,242,        return result.toString();,0.0,0,,0,0.0006080532249370578,0.9993919467750626
org/jfree/chart/imagemap/OverLIBToolTipTagFragmentGenerator,10,55,        super();,0.0,0,,0,0.0008890097122882355,0.9991109902877114
org/jfree/chart/imagemap/OverLIBToolTipTagFragmentGenerator,10,56,    },0.0,0,,0,0.010152050986122315,0.9898479490138784
org/jfree/chart/imagemap/OverLIBToolTipTagFragmentGenerator,10,66,"        return "" onMouseOver=\""return overlib('"" ",0.0,0,,0,0.0009235997195359592,0.9990764002804632
org/jfree/chart/imagemap/StandardToolTipTagFragmentGenerator,10,54,        super();,0.0,0,,0,0.0008890097122882355,0.9991109902877114
org/jfree/chart/imagemap/StandardToolTipTagFragmentGenerator,10,55,    },0.0,0,,0,0.010152050986122315,0.9898479490138784
org/jfree/chart/imagemap/StandardToolTipTagFragmentGenerator,10,65,"        return "" title=\"""" + toolTipText",0.0,1,,0,0.001409405487026406,0.9985905945129734
