dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,455,        return result;,0,0,0,0,0,1,0,0,0,1,14,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,592,        double result = 0.0;,0,0,0,0,0,0,0,0,0,0,20,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,593,        if ((edge == RectangleEdge.TOP) || (edge == RectangleEdge.BOTTOM)) {,0,0,0,3,7,0,0,0,0,10,68,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,601,"        double categorySize = calculateCategorySize(categoryCount, area, edge);",0,0,0,1,2,0,0,0,0,3,71,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,602,"        double categoryGapWidth = calculateCategoryGapSize(categoryCount, area,",8,1,0,0,1,0,0,0,0,10,71,6,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,605,        result = result + category * (categorySize + categoryGapWidth);,4,0,0,1,2,1,0,2,0,7,63,2,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,606,        return result;,0,0,0,0,0,1,0,0,0,1,14,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,647,"        return getCategoryStart(category, categoryCount, area, edge)",0,0,0,1,2,1,0,0,0,4,60,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,665,        double result = 0.0;,0,0,0,0,0,0,0,0,0,0,20,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,666,        double available = 0.0;,0,0,0,0,0,0,0,0,0,0,23,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,668,        if ((edge == RectangleEdge.TOP) || (edge == RectangleEdge.BOTTOM)) {,0,0,0,3,7,0,0,0,0,10,68,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,675,        if (categoryCount > 1) {,2,0,0,1,3,0,0,2,0,5,24,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,676,            result = available * (1 - getLowerMargin() - getUpperMargin() ,8,2,0,2,5,0,12,0,0,24,61,5,16.0,0,0,0
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,678,            result = result / categoryCount;,0,0,0,0,0,0,0,0,0,0,32,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,683,        return result;,0,0,0,0,0,1,0,0,0,1,14,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,701,        double result = 0.0;,0,0,0,0,0,0,0,0,0,0,20,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,702,        double available = 0.0;,2,1,0,0,0,0,0,0,0,3,23,11,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,704,        if ((edge == RectangleEdge.TOP) || (edge == RectangleEdge.BOTTOM)) {,6,0,0,3,7,0,4,2,0,13,68,5,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,712,        if (categoryCount > 1) {,0,0,0,1,3,0,0,0,0,4,24,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,713,            result = available * getCategoryMargin() / (categoryCount - 1);,2,0,0,2,4,1,4,0,0,7,63,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,716,        return result;,2,0,0,0,0,1,0,0,0,2,14,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,736,        if (space == null) {,0,0,0,1,3,0,0,0,0,4,20,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,741,        if (!isVisible()) {,0,0,0,2,5,0,0,0,0,7,19,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,746,        double tickLabelHeight = 0.0;,0,0,0,0,0,0,0,0,0,0,29,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,747,        double tickLabelWidth = 0.0;,4,0,0,0,0,0,0,0,0,4,28,5,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,748,        if (isTickLabelsVisible()) {,0,0,0,2,5,0,0,0,0,7,28,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,749,            g2.setFont(getTickLabelFont());,6,1,0,2,4,0,0,0,0,7,31,8,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,750,            AxisState state = new AxisState();,16,3,1,1,2,1,0,2,0,27,34,1,16.0,0,0,0
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,752,"            refreshTicks(g2, state, plotArea, edge);",0,0,0,1,2,0,0,0,0,3,40,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,753,            if (edge == RectangleEdge.TOP) {,0,0,0,1,3,0,0,0,0,4,32,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,756,            else if (edge == RectangleEdge.BOTTOM) {,4,1,0,1,3,0,0,4,0,10,40,3,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,768,"        Rectangle2D labelEnclosure = getLabelEnclosure(g2, edge);",2,0,0,1,2,0,0,0,0,3,57,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,769,        double labelHeight = 0.0;,0,0,0,0,0,0,0,0,0,0,25,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,770,        double labelWidth = 0.0;,0,0,0,0,0,0,10,0,0,11,24,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,771,        if (RectangleEdge.isTopOrBottom(edge)) {,6,1,0,2,5,0,0,0,0,7,40,6,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,781,        return space;,6,0,0,0,0,1,4,6,0,16,13,3,16.0,0,0,0
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,790,    },0,0,0,0,1,0,0,0,0,1,1,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,816,        if (!isVisible()) {,0,0,0,2,5,0,6,0,0,7,19,5,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,820,        if (isAxisLineVisible()) {,2,1,0,2,5,0,0,0,0,3,26,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,821,"            drawAxisLine(g2, cursor, dataArea, edge);",0,0,0,1,2,0,0,0,0,3,41,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,825,        AxisState state = new AxisState(cursor);,4,0,0,1,2,0,4,0,0,10,40,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,826,"        state = drawCategoryLabels(g2, plotArea, dataArea, edge, state, ",4,1,0,0,1,0,0,0,0,5,63,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,828,"        state = drawLabel(getLabel(), g2, plotArea, dataArea, edge, state,",0,0,0,1,3,0,0,0,0,4,66,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,831,        return state;,0,0,0,0,0,1,0,0,0,1,13,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,858,        if (state == null) {,0,0,0,1,3,0,0,0,0,4,20,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,862,        if (isTickLabelsVisible()) {       ,0,0,0,2,5,0,16,0,0,16,28,3,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,863,"            List ticks = refreshTicks(g2, state, plotArea, edge);       ",0,0,0,1,2,0,0,0,0,3,53,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,864,            state.setTicks(ticks);        ,0,0,0,1,2,0,0,0,0,3,22,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,866,            int categoryIndex = 0;,2,0,0,0,0,0,0,0,0,2,22,7,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,867,            Iterator iterator = ticks.iterator();,6,0,0,1,2,0,4,0,0,13,37,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,868,            while (iterator.hasNext()) {,0,0,0,2,5,0,0,0,0,7,28,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,870,                CategoryTick tick = (CategoryTick) iterator.next();,0,0,0,2,4,0,0,0,0,6,51,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,871,                g2.setFont(getTickLabelFont(tick.getCategory()));,0,0,0,3,6,0,0,0,0,9,49,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,872,                g2.setPaint(getTickLabelPaint(tick.getCategory()));,0,0,0,3,6,0,0,0,0,9,51,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,874,                CategoryLabelPosition position ,0,0,0,0,0,0,0,0,0,0,30,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,876,                double x0 = 0.0;,0,0,0,0,0,0,0,0,0,0,16,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,877,                double x1 = 0.0;,4,0,0,0,0,1,0,4,0,9,16,3,16.0,0,0,0
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,878,                double y0 = 0.0;,0,0,0,0,0,0,0,0,0,0,16,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,879,                double y1 = 0.0;,2,0,0,0,0,0,0,0,0,2,16,9,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,880,                if (edge == RectangleEdge.TOP) {,4,3,0,1,3,0,0,2,0,10,32,4,16.0,0,0,0
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,888,                else if (edge == RectangleEdge.BOTTOM) {,8,1,0,1,3,0,4,2,0,15,40,3,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,912,"                Rectangle2D area = new Rectangle2D.Double(x0, y0, (x1 - x0), ",0,0,0,1,3,0,0,0,0,4,60,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,914,"                Point2D anchorPoint = RectangleAnchor.coordinates(area, ",0,0,0,0,1,0,0,0,0,1,55,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,916,                TextBlock block = tick.getLabel();,0,0,0,1,2,0,0,0,0,3,34,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,917,"                block.draw(g2, (float) anchorPoint.getX(), ",0,0,0,2,5,0,0,0,0,7,42,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,921,"                Shape bounds = block.calculateBounds(g2, ",0,0,0,0,1,0,0,0,0,1,40,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,925,                if (plotState != null && plotState.getOwner() != null) {,2,0,0,2,5,0,0,0,0,2,56,5,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,935,                categoryIndex++;,6,1,0,0,0,3,8,4,0,22,16,1,16.0,0,0,0
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,936,            },0,0,0,0,1,0,0,0,0,1,1,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,938,            if (edge.equals(RectangleEdge.TOP)) {,0,0,0,2,5,0,0,0,0,7,37,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,942,            else if (edge.equals(RectangleEdge.BOTTOM)) {,0,0,0,2,5,0,0,0,0,1,45,8,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,955,        return state;,0,0,0,0,0,1,0,0,0,1,13,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,973,        List ticks = new java.util.ArrayList();,8,0,0,1,2,0,0,2,0,10,39,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,976,        if (dataArea.getHeight() <= 0.0 || dataArea.getWidth() < 0.0) {,6,4,0,3,7,0,16,0,0,28,63,3,16.0,0,0,0
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,980,        CategoryPlot plot = (CategoryPlot) getPlot();,0,0,0,2,4,0,0,0,0,6,45,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,981,        List categories = plot.getCategoriesForAxis(this);,0,0,0,1,2,0,0,0,0,3,50,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,982,        double max = 0.0;,4,0,0,0,0,0,8,6,0,18,17,3,16.0,0,0,0
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,984,        if (categories != null) {,0,0,0,1,3,0,0,0,0,4,25,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,985,            CategoryLabelPosition position ,0,0,0,0,0,0,0,0,0,0,30,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,987,            float r = this.maximumCategoryLabelWidthRatio;,0,0,0,0,0,0,0,0,0,0,46,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,988,            if (r <= 0.0) {,0,0,0,1,3,0,0,0,0,4,15,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,989,                r = position.getWidthRatio();   ,0,0,0,1,2,0,0,0,0,3,29,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,992,            float l = 0.0f;,2,0,0,0,0,0,0,0,0,2,15,7,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,993,            if (position.getWidthType() == CategoryLabelWidthType.CATEGORY) {,4,1,0,2,5,0,10,0,0,15,65,3,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,1005,            int categoryIndex = 0;,2,1,1,0,0,1,4,2,0,14,22,3,16.0,0,0,0
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,1006,            Iterator iterator = categories.iterator();,0,0,0,1,2,0,4,2,0,7,42,3,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,1007,            while (iterator.hasNext()) {,8,0,1,2,5,0,0,2,0,14,28,4,16.0,0,0,0
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,1008,                Comparable category = (Comparable) iterator.next();,0,0,0,2,4,0,0,0,0,6,51,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,1009,"                TextBlock label = createLabel(category, l * r, edge, g2);",2,1,0,1,2,0,0,0,0,3,57,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,1010,                if (edge == RectangleEdge.TOP || edge == RectangleEdge.BOTTOM) {,14,2,0,1,3,0,0,4,0,20,64,4,16.0,0,0,0
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,1019,"                Tick tick = new CategoryTick(category, label, ",0,0,0,0,1,0,0,0,0,1,45,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,1022,                ticks.add(tick);,0,0,0,1,2,0,0,0,0,3,16,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,1023,                categoryIndex = categoryIndex + 1;,0,0,0,0,0,0,0,0,0,0,34,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,1024,            },0,0,0,0,1,0,0,0,0,1,1,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,1026,        state.setMax(max);,4,0,0,1,2,0,2,2,0,8,18,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,1027,        return ticks;,10,2,0,0,0,1,4,0,0,18,13,3,16.0,0,0,0
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,1043,"        TextBlock label = TextUtilities.createTextBlock(category.toString(), ",8,1,0,1,3,0,18,4,0,32,68,3,16.0,0,0,0
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,1046,        return label; ,2,0,0,0,0,1,0,0,0,2,13,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,1174,        if (getLabel() != null) {,4,1,0,2,5,0,4,0,0,10,25,11,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryAxis,25,1175,            return getLabel().hashCode();,2,0,0,2,4,1,4,0,0,7,29,8,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,258,                                  CategoryLabelPosition right) {,0,0,0,0,2,0,0,0,0,2,30,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,260,        if (top == null) {,2,0,0,1,3,0,2,0,0,4,18,5,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,263,        if (bottom == null) {,2,1,0,1,3,0,0,0,0,3,21,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,266,        if (left == null) {,0,0,0,1,3,0,0,0,0,4,19,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,269,        if (right == null) {,0,0,0,1,3,0,0,0,0,4,20,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,273,        this.positionForAxisAtTop = top;,4,0,0,0,0,0,0,0,0,5,32,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,274,        this.positionForAxisAtBottom = bottom;,0,0,0,0,0,0,0,0,0,0,38,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,275,        this.positionForAxisAtLeft = left;,0,0,0,0,0,0,0,0,0,0,34,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,276,        this.positionForAxisAtRight = right;,6,1,0,0,0,0,0,0,0,8,36,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,278,    },0,0,0,0,1,0,0,0,0,1,1,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,66,        STANDARD = new CategoryLabelPositions(,2,0,0,0,1,0,0,0,0,2,38,5,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,85,        UP_90 = new CategoryLabelPositions(,4,1,0,0,1,0,8,2,0,16,35,1,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,110,        DOWN_90 = new CategoryLabelPositions(,0,0,0,0,1,0,0,0,0,1,37,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,134,    public static final CategoryLabelPositions UP_45 ,4,1,0,0,0,0,4,0,0,10,48,6,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,138,    public static final CategoryLabelPositions DOWN_45 ,0,0,0,0,0,0,0,0,0,0,50,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,151,        return new CategoryLabelPositions(,2,0,0,0,1,1,0,0,0,2,34,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,185,        return new CategoryLabelPositions(,0,0,0,0,1,1,0,0,0,2,34,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,289,        CategoryLabelPosition result = null;,0,0,0,0,0,0,0,0,0,0,36,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,290,        if (edge == RectangleEdge.TOP) {,20,3,0,1,3,0,2,0,0,28,32,3,16.0,0,0,0
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,293,        else if (edge == RectangleEdge.BOTTOM) {,8,1,0,1,3,0,0,0,0,9,40,3,16.0,0,0,1
defect4j,chart,org/jfree/chart/axis/CategoryLabelPositions,25,302,        return result;,0,0,0,0,0,1,0,0,0,1,14,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/util/RectangleEdge,25,57,    private RectangleEdge(String name) {,4,0,0,1,3,1,0,2,0,7,36,2,16.0,0,0,1
defect4j,chart,org/jfree/chart/util/RectangleEdge,25,58,        this.name = name;,6,1,0,0,0,0,4,0,0,12,17,3,16.0,0,0,1
defect4j,chart,org/jfree/chart/util/RectangleEdge,25,59,    },2,0,0,0,1,0,8,0,0,11,1,3,16.0,0,0,1
defect4j,chart,org/jfree/chart/util/RectangleEdge,25,34,    public static final RectangleEdge TOP = new RectangleEdge(,2,0,1,0,1,0,0,0,0,5,58,4,16.0,0,0,0
defect4j,chart,org/jfree/chart/util/RectangleEdge,25,38,    public static final RectangleEdge BOTTOM = new RectangleEdge(,2,0,0,0,1,3,0,4,0,9,61,2,16.0,0,0,0
defect4j,chart,org/jfree/chart/util/RectangleEdge,25,42,    public static final RectangleEdge LEFT = new RectangleEdge(,4,0,0,0,1,3,4,4,0,16,59,1,16.0,0,0,0
defect4j,chart,org/jfree/chart/util/RectangleEdge,25,46,    public static final RectangleEdge RIGHT = new RectangleEdge(,4,1,0,0,1,0,0,0,0,8,60,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/util/RectangleEdge,25,80,        if (this == obj) {,2,1,0,1,3,0,0,0,0,3,18,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/util/RectangleEdge,25,83,        if (!(obj instanceof RectangleEdge)) {,0,0,0,2,5,0,0,0,0,7,38,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/util/RectangleEdge,25,87,        RectangleEdge order = (RectangleEdge) obj;,0,0,0,1,2,0,0,0,0,3,42,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/util/RectangleEdge,25,88,        if (!this.name.equals(order.name)) {,2,0,0,2,5,0,4,2,0,8,36,6,16.0,0,0,1
defect4j,chart,org/jfree/chart/util/RectangleEdge,25,89,            return false;,10,3,0,0,0,1,0,2,0,16,13,3,16.0,0,0,0
defect4j,chart,org/jfree/chart/util/RectangleEdge,25,114,        return (edge == RectangleEdge.TOP || edge == RectangleEdge.BOTTOM);    ,4,0,0,1,2,1,4,0,0,9,67,7,16.0,0,0,1
defect4j,chart,org/jfree/chart/util/RectangleEdge,25,126,        return (edge == RectangleEdge.LEFT || edge == RectangleEdge.RIGHT);    ,12,3,0,1,2,1,0,0,0,15,67,5,16.0,0,0,0
defect4j,chart,org/jfree/chart/plot/Plot,25,288,    protected Plot() {,0,0,0,1,3,0,0,0,0,4,18,4,16.0,0,0,1
