dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict0,predict1
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2006,        return result;,1,0,0,0,0,1,0,0,0,2,14,4,16.0,0,0,0.00020822656672045734,0.9997917734332799
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2068,"        addRangeMarker(0, marker, layer);",0,0,0,0,2,0,3,0,1,3,33,4,16.0,0,0,0.0022219562321166625,0.9977780437678831
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2069,    },0,0,0,0,1,0,0,0,0,1,1,2,16.0,0,0,0.00011325539012125233,0.9998867446098781
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2083,        if (layer == Layer.FOREGROUND) {,3,1,0,1,3,1,0,0,0,5,32,4,16.0,0,0,0.0005865230993916863,0.9994134769006082
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2092,        else if (layer == Layer.BACKGROUND) {,3,1,0,1,3,2,0,0,0,5,37,5,16.0,0,0,0.0006100889554948921,0.9993899110445054
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2093,            markers = (Collection) this.backgroundRangeMarkers.get(,2,0,0,1,3,1,1,1,1,7,55,7,16.0,0,0,0.004507156013968792,0.9954928439860313
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2095,            if (markers == null) {,1,1,0,1,3,1,0,0,0,5,22,7,16.0,0,0,0.0011911529515894433,0.9988088470484099
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2096,                markers = new java.util.ArrayList();,4,0,0,1,2,1,0,0,2,5,36,9,16.0,0,0,0.008488505667515809,0.9915114943324842
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2097,"                this.backgroundRangeMarkers.put(new Integer(index), markers);",2,0,0,1,4,2,2,1,1,7,61,10,16.0,0,0,0.02574999984695209,0.9742500001530475
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2099,            markers.add(marker);            ,0,0,0,1,2,0,3,0,0,3,20,8,16.0,0,0,0.003904787631995368,0.9960952123680044
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2101,        marker.addChangeListener(this);,0,0,0,1,2,1,2,0,0,4,31,5,16.0,0,0,0.0008523255837102562,0.9991476744162897
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2102,        notifyListeners(new PlotChangeEvent(this));,0,0,0,2,4,2,1,1,2,6,43,4,16.0,0,0,0.00974053432397914,0.9902594656760209
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2103,    },0,0,0,0,1,0,0,0,0,1,1,2,16.0,0,0,0.00011325539012125233,0.9998867446098781
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2156,        Collection result = null;,1,0,0,0,0,0,0,1,0,2,25,4,16.0,0,0,0.001292589689388274,0.9987074103106123
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2157,        Integer key = new Integer(index);,2,0,0,1,2,1,0,2,1,6,33,4,16.0,0,0,0.028370228991298325,0.9716297710087022
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2158,        if (layer == Layer.FOREGROUND) {,3,1,0,1,3,1,0,0,0,5,32,4,16.0,0,0,0.0005865230993916863,0.9994134769006082
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2161,        else if (layer == Layer.BACKGROUND) {,3,1,0,1,3,2,0,0,0,5,37,5,16.0,0,0,0.0006100889554948921,0.9993899110445054
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2162,            result = (Collection) this.backgroundRangeMarkers.get(key);,2,0,0,1,4,1,2,1,1,7,59,7,16.0,0,0,0.005920596434576999,0.9940794035654237
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2164,        if (result != null) {,1,1,0,1,3,1,0,0,0,5,21,4,16.0,0,0,0.0004983511064645803,0.9995016488935354
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2165,            result = Collections.unmodifiableCollection(result);,1,0,0,1,2,0,3,0,1,5,52,6,16.0,0,0,0.005189500669671998,0.9948104993303286
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2167,        return result;,1,0,0,0,0,1,0,0,0,2,14,4,16.0,0,0,0.00020822656672045734,0.9997917734332799
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2432,        if (space == null) {,1,1,0,1,3,1,0,0,0,5,20,4,16.0,0,0,0.00048376634042848147,0.9995162336595714
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2437,        if (this.fixedDomainAxisSpace != null) {,1,1,0,1,3,2,0,0,0,5,40,4,16.0,0,0,0.0006095242497282913,0.9993904757502721
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2453,            RectangleEdge domainEdge = Plot.resolveDomainAxisLocation(,1,0,0,0,1,0,2,1,0,4,58,6,16.0,0,0,0.009900645125108333,0.9900993548748909
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2455,            if (this.drawSharedDomainAxis) {,1,0,0,1,3,2,0,0,0,4,32,7,16.0,0,0,0.0009538204149722685,0.9990461795850274
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2461,            for (int i = 0; i < this.domainAxes.size(); i++) {,4,1,0,2,5,3,1,0,1,7,50,6,16.0,0,0,0.002155527786728526,0.9978444722132708
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2462,                Axis xAxis = (Axis) this.domainAxes.get(i);,2,0,0,1,4,1,2,2,0,6,43,8,16.0,0,0,0.13651713741674407,0.8634828625832562
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2463,                if (xAxis != null) {,1,1,0,1,3,1,0,0,0,5,20,8,16.0,0,0,0.001809583388292509,0.9981904166117078
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2464,                    RectangleEdge edge = getDomainAxisEdge(i);,1,0,0,1,2,0,2,1,1,6,42,10,16.0,0,0,0.05711110722891718,0.9428888927710837
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2465,"                    space = xAxis.reserveSpace(g2, this, plotArea, edge, space);",1,0,0,0,2,1,6,0,1,5,60,10,16.0,0,0,0.2863035853154361,0.7136964146845657
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2470,        return space;,1,0,0,0,0,1,0,0,0,2,13,4,16.0,0,0,0.0002012918486463637,0.9997987081513542
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2487,        if (space == null) {,1,1,0,1,3,1,0,0,0,5,20,4,16.0,0,0,0.00048376634042848147,0.9995162336595714
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2492,        if (this.fixedRangeAxisSpace != null) {,1,1,0,1,3,2,0,0,0,5,39,4,16.0,0,0,0.0005984033293631301,0.9994015966706371
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2508,            for (int i = 0; i < this.rangeAxes.size(); i++) {,4,1,0,2,5,3,1,0,1,7,49,6,16.0,0,0,0.0021288478634124185,0.9978711521365876
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2509,                Axis yAxis = (Axis) this.rangeAxes.get(i);,2,0,0,1,4,1,2,2,0,6,42,8,16.0,0,0,0.1345672343384558,0.8654327656615436
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2510,                if (yAxis != null) {,1,1,0,1,3,1,0,0,0,5,20,8,16.0,0,0,0.001809583388292509,0.9981904166117078
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2511,                    RectangleEdge edge = getRangeAxisEdge(i);,1,0,0,1,2,0,2,1,1,6,41,10,16.0,0,0,0.056190002971931795,0.9438099970280684
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2512,"                    space = yAxis.reserveSpace(g2, this, plotArea, edge, space);",1,0,0,0,2,1,6,0,1,5,60,10,16.0,0,0,0.2863035853154361,0.7136964146845657
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2516,        return space;,1,0,0,0,0,1,0,0,0,2,13,4,16.0,0,0,0.0002012918486463637,0.9997987081513542
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2530,        AxisSpace space = new AxisSpace();,1,0,0,1,2,1,0,2,1,6,34,4,16.0,0,0,0.030397146249564817,0.9696028537504359
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2531,"        space = calculateRangeAxisSpace(g2, plotArea, space);",1,0,0,0,2,0,4,0,2,4,53,4,16.0,0,0,0.01602375608795359,0.9839762439120467
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2532,"        space = calculateDomainAxisSpace(g2, plotArea, space);",1,0,0,0,2,0,4,0,2,4,54,4,16.0,0,0,0.016183847917466958,0.9838161520825328
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2533,        return space;,1,0,0,0,0,1,0,0,0,2,13,4,16.0,0,0,0.0002012918486463637,0.9997987081513542
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2558,        boolean b1 = (area.getWidth() <= MINIMUM_WIDTH_TO_DRAW);,2,1,0,2,4,1,2,0,0,6,56,5,16.0,0,0,0.003610407183936158,0.996389592816063
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2559,        boolean b2 = (area.getHeight() <= MINIMUM_HEIGHT_TO_DRAW);,2,1,0,2,4,1,2,0,0,6,58,5,16.0,0,0,0.003668598888450289,0.9963314011115499
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2560,        if (b1 || b2) {,2,1,0,1,3,1,0,0,0,5,15,4,16.0,0,0,0.000393501250680398,0.9996064987493188
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2565,        if (state == null) {,1,1,0,1,3,1,0,0,0,5,20,4,16.0,0,0,0.00048376634042848147,0.9995162336595714
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2569,            state = new PlotRenderingInfo(null);,1,0,0,1,2,1,0,1,2,6,36,6,16.0,0,0,0.006343324725901274,0.993656675274098
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2571,        state.setPlotArea(area);,0,0,0,1,2,0,3,0,0,3,24,5,16.0,0,0,0.00140788301451862,0.9985921169854806
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2574,        RectangleInsets insets = getInsets();,1,0,0,1,2,0,1,1,1,6,37,4,16.0,0,0,0.0033050325581637243,0.9966949674418358
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2575,        insets.trim(area);,0,0,0,1,2,0,3,0,0,3,18,5,16.0,0,0,0.0011803292976269276,0.9988196707023724
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2578,"        AxisSpace space = calculateAxisSpace(g2, area);",1,0,0,0,2,0,3,1,1,5,47,4,16.0,0,0,0.010726515677775621,0.9892734843222245
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2579,"        Rectangle2D dataArea = space.shrink(area, null);",1,0,0,0,2,0,3,1,0,4,48,4,16.0,0,0,0.008623916078639401,0.9913760839213603
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2580,        this.axisOffset.trim(dataArea);,1,0,0,1,2,1,2,0,0,5,31,5,16.0,0,0,0.00093131019457418,0.9990686898054258
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2582,        state.setDataArea(dataArea);,0,0,0,1,2,0,3,0,0,3,28,5,16.0,0,0,0.00156474707861956,0.998435252921381
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2586,        if (getRenderer() != null) {,0,1,0,2,5,1,1,0,1,6,28,4,16.0,0,0,0.0017877919822988633,0.9982122080177018
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2587,"            getRenderer().drawBackground(g2, this, dataArea);",0,0,0,1,4,1,4,0,1,5,49,7,16.0,0,0,0.00813562805758641,0.9918643719424142
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2593,"        Map axisStateMap = drawAxes(g2, area, dataArea, state);",1,0,0,0,2,0,5,1,1,5,55,4,16.0,0,0,0.04669335175494406,0.9533066482450562
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2596,        Shape savedClip = g2.getClip();,1,0,0,1,2,0,2,1,0,5,31,4,16.0,0,0,0.0034455908912936254,0.9965544091087067
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2597,        g2.clip(dataArea);,0,0,0,1,2,0,3,0,0,3,18,5,16.0,0,0,0.0011803292976269276,0.9988196707023724
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2599,"        drawDomainGridlines(g2, dataArea);",0,0,0,0,2,0,3,0,1,3,34,4,16.0,0,0,0.0022712481668873906,0.9977287518331118
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2601,        AxisState rangeAxisState = (AxisState) axisStateMap.get(getRangeAxis());,1,0,0,2,6,0,3,2,1,6,72,4,16.0,0,0,0.2943944936014347,0.7056055063985667
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2602,        if (rangeAxisState == null) {,1,1,0,1,3,1,0,0,0,5,29,4,16.0,0,0,0.0006186424767020413,0.9993813575232978
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2608,        if (rangeAxisState != null) {,1,1,0,1,3,1,0,0,0,5,29,4,16.0,0,0,0.0006186424767020413,0.9993813575232978
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2609,"            drawRangeGridlines(g2, dataArea, rangeAxisState.getTicks());",0,0,0,1,4,0,5,0,1,4,60,6,16.0,0,0,0.020623716031152012,0.9793762839688486
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2613,        for (int i = 0; i < this.renderers.size(); i++) {,4,1,0,2,5,3,1,0,1,7,49,4,16.0,0,0,0.0013400895528671963,0.9986599104471331
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2614,"            drawDomainMarkers(g2, dataArea, i, Layer.BACKGROUND);",2,0,0,0,2,0,4,0,1,4,53,6,16.0,0,0,0.011001183680749047,0.9889988163192516
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2616,        for (int i = 0; i < this.renderers.size(); i++) {,4,1,0,2,5,3,1,0,1,7,49,4,16.0,0,0,0.0013400895528671963,0.9986599104471331
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2617,"            drawRangeMarkers(g2, dataArea, i, Layer.BACKGROUND);",2,0,0,0,2,0,4,0,1,4,52,6,16.0,0,0,0.010885390458048438,0.9891146095419507
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2621,        boolean foundData = false;,1,0,0,0,0,1,0,0,1,3,26,5,16.0,0,0,0.0006280795109419692,0.9993719204890577
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2624,        Composite originalComposite = g2.getComposite();,1,0,0,1,2,0,2,1,0,5,48,4,16.0,0,0,0.004707004188357628,0.9952929958116417
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2625,        g2.setComposite(AlphaComposite.getInstance(,0,0,0,0,2,0,4,0,0,2,43,5,16.0,0,0,0.003407178733105432,0.9965928212668941
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2628,        DatasetRenderingOrder order = getDatasetRenderingOrder();,1,0,0,1,2,0,1,1,1,6,57,4,16.0,0,0,0.004365476921384006,0.9956345230786164
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2629,        if (order == DatasetRenderingOrder.FORWARD) {,3,1,0,1,3,1,0,0,0,5,45,4,16.0,0,0,0.0007509186817870193,0.9992490813182129
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2661,            int datasetCount = this.datasets.size();,2,0,0,1,2,2,1,0,0,5,40,7,16.0,0,0,0.001264390232997224,0.9987356097670028
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2662,            for (int i = datasetCount - 1; i >= 0; i--) {,4,2,0,1,3,2,0,0,1,6,45,6,16.0,0,0,0.0012690853602636753,0.9987309146397357
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2663,                CategoryItemRenderer r = getRenderer(i);,1,0,0,1,2,0,2,1,1,6,40,8,16.0,0,0,0.01647551502446182,0.9835244849755373
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2664,                if (r != null) {,1,1,0,1,3,1,0,0,0,5,16,8,16.0,0,0,0.0015975893316394854,0.9984024106683611
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2665,                    CategoryAxis domainAxis = getDomainAxisForDataset(i);,1,0,0,1,2,0,2,1,1,6,53,10,16.0,0,0,0.06576878510849216,0.9342312148915071
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2666,                    ValueAxis rangeAxis = getRangeAxisForDataset(i);,1,0,0,1,2,0,2,1,1,6,48,10,16.0,0,0,0.062209783513400944,0.9377902164865993
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2667,"                    r.drawAnnotations(g2, dataArea, domainAxis, rangeAxis,",0,0,0,0,1,0,6,0,0,2,54,11,16.0,0,0,0.35749936098259943,0.6425006390174013
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2672,            for (int i = this.datasets.size() - 1; i >= 0; i--) {,4,2,0,2,5,3,1,0,1,7,53,6,16.0,0,0,0.003141380928093711,0.996858619071907
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2673,"                foundData = render(g2, dataArea, i, state) || foundData;   ",2,1,0,0,2,0,5,0,2,5,56,8,16.0,0,0,0.1435553852523949,0.8564446147476049
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2735,"        fillBackground(g2, area, this.orientation);",1,0,0,0,2,1,3,0,1,5,43,4,16.0,0,0,0.002286810455507922,0.997713189544493
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2736,"        drawBackgroundImage(g2, area);",0,0,0,0,2,0,3,0,1,3,30,4,16.0,0,0,0.0020730031780775357,0.9979269968219228
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2737,    },0,0,0,0,1,0,0,0,0,1,1,2,16.0,0,0,0.00011325539012125233,0.9998867446098781
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2755,        AxisCollection axisCollection = new AxisCollection();,1,0,0,1,2,1,0,2,1,6,53,4,16.0,0,0,0.040791470007338015,0.9592085299926617
defect4j,chart,org/jfree/chart/plot/CategoryPlot,25,2758,        for (int index = 0; index < this.domainAxes.size(); index++) {,4,1,0,2,5,3,1,0,1,7,62,4,16.0,0,0,0.0015045160766501047,0.9984954839233497
