dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict0,predict1
defect4j,chart,org/jfree/data/general/DatasetUtilities,25,750,        return result;,1,0,0,0,0,1,0,0,0,2,14,4,16.0,0,0,0.00020042750268393575,0.9997995724973168
defect4j,chart,org/jfree/data/KeyedObjects,25,67,    public KeyedObjects() {,1,0,0,1,3,1,0,0,1,5,23,2,16.0,0,0,0.0005200673570952668,0.9994799326429048
defect4j,chart,org/jfree/data/KeyedObjects,25,68,        this.data = new java.util.ArrayList();,4,0,0,1,2,2,0,0,2,5,38,4,16.0,0,0,0.0004927924299546504,0.9995072075700454
defect4j,chart,org/jfree/data/KeyedObjects,25,69,    },0,0,0,0,1,0,0,0,0,1,1,2,16.0,0,0,0.00017310985529560088,0.999826890144704
defect4j,chart,org/jfree/data/KeyedObjects,25,88,        Object result = null;,1,0,0,0,0,0,0,1,0,2,21,4,16.0,0,0,0.0019931023553296516,0.9980068976446698
defect4j,chart,org/jfree/data/KeyedObjects,25,89,        if (item >= 0 && item < this.data.size()) {,3,3,0,2,5,2,1,0,0,6,43,4,16.0,0,0,0.000726764082259315,0.9992732359177404
defect4j,chart,org/jfree/data/KeyedObjects,25,90,            KeyedObject kobj = (KeyedObject) this.data.get(item);,2,0,0,1,4,1,2,2,0,6,53,6,16.0,0,0,0.4926660445976088,0.5073339554023903
defect4j,chart,org/jfree/data/KeyedObjects,25,91,            if (kobj != null) {,1,1,0,1,3,1,0,0,0,5,19,6,16.0,0,0,0.000530481370560098,0.9994695186294397
defect4j,chart,org/jfree/data/KeyedObjects,25,92,                result = kobj.getObject();,1,0,0,1,2,0,2,0,1,5,26,8,16.0,0,0,0.005206381320466316,0.9947936186795332
defect4j,chart,org/jfree/data/KeyedObjects,25,95,        return result;,1,0,0,0,0,1,0,0,0,2,14,4,16.0,0,0,0.00020042750268393575,0.9997995724973168
defect4j,chart,org/jfree/data/KeyedObjects,25,126,        int result = -1;,1,0,0,0,0,1,0,0,1,3,16,5,16.0,0,0,0.00037843520803390796,0.9996215647919654
defect4j,chart,org/jfree/data/KeyedObjects,25,127,        int i = 0;,1,0,0,0,0,1,0,0,0,2,10,5,16.0,0,0,0.00020098216097449602,0.9997990178390253
defect4j,chart,org/jfree/data/KeyedObjects,25,128,        Iterator iterator = this.data.iterator();,2,0,0,1,2,1,1,1,0,6,41,4,16.0,0,0,0.0027729240723763735,0.9972270759276227
defect4j,chart,org/jfree/data/KeyedObjects,25,129,        while (iterator.hasNext()) {,0,0,0,2,5,1,2,0,0,4,28,5,16.0,0,0,0.0017436704173919172,0.998256329582609
defect4j,chart,org/jfree/data/KeyedObjects,25,130,            KeyedObject ko = (KeyedObject) iterator.next();,1,0,0,1,4,0,2,2,0,5,47,6,16.0,0,0,0.6097263692150967,0.39027363078490335
defect4j,chart,org/jfree/data/KeyedObjects,25,131,            if (ko.getKey().equals(key)) {,0,0,0,2,7,1,4,0,0,4,30,7,16.0,0,0,0.01745686580905019,0.9825431341909492
defect4j,chart,org/jfree/data/KeyedObjects,25,132,                result = i;,2,0,0,0,0,0,0,0,1,2,11,8,16.0,0,0,0.0013869007808167812,0.9986130992191827
defect4j,chart,org/jfree/data/KeyedObjects,25,134,            i++;,1,0,0,0,0,0,0,0,1,2,4,6,16.0,0,0,0.00038844285739238736,0.9996115571426067
defect4j,chart,org/jfree/data/KeyedObjects,25,135,        },0,0,0,0,1,0,0,0,0,1,1,2,16.0,0,0,0.00017310985529560088,0.999826890144704
defect4j,chart,org/jfree/data/KeyedObjects,25,136,        return result;,1,0,0,0,0,1,0,0,0,2,14,4,16.0,0,0,0.00020042750268393575,0.9997995724973168
defect4j,chart,org/jfree/data/KeyedObjects,25,163,        return getObject(getIndex(key));,0,0,0,2,4,1,3,0,2,5,32,4,16.0,0,0,0.008545244741486529,0.9914547552585131
defect4j,chart,org/jfree/data/KeyedObjects,25,186,        int keyIndex = getIndex(key);,1,0,0,1,2,1,2,0,1,6,29,5,16.0,0,0,0.0008456856039019107,0.9991543143960984
defect4j,chart,org/jfree/data/KeyedObjects,25,187,        if (keyIndex >= 0) {,1,1,0,1,3,1,0,0,0,5,20,4,16.0,0,0,0.0003484012766895383,0.9996515987233101
defect4j,chart,org/jfree/data/KeyedObjects,25,192,"            KeyedObject ko = new KeyedObject(key, object);",3,0,0,0,2,1,0,2,1,5,46,6,16.0,0,0,0.42240420181606403,0.5775957981839361
defect4j,chart,org/jfree/data/KeyedObjects,25,193,            this.data.add(ko);,1,0,0,1,2,1,2,0,0,5,18,7,16.0,0,0,0.0012165783996186733,0.998783421600382
defect4j,chart,org/jfree/data/KeyedObjects,25,195,    },0,0,0,0,1,0,0,0,0,1,1,2,16.0,0,0,0.00017310985529560088,0.999826890144704
defect4j,chart,org/jfree/chart/axis/AxisLocation,25,86,    private AxisLocation(String name) {,2,0,0,1,3,1,0,1,1,6,35,2,16.0,0,0,0.0031994097145115682,0.9968005902854878
defect4j,chart,org/jfree/chart/axis/AxisLocation,25,87,        this.name = name;,2,0,0,0,0,1,0,0,1,3,17,4,16.0,0,0,0.0003006812522128439,0.9996993187477872
defect4j,chart,org/jfree/chart/axis/AxisLocation,25,88,    },0,0,0,0,1,0,0,0,0,1,1,2,16.0,0,0,0.00017310985529560088,0.999826890144704
defect4j,chart,org/jfree/chart/axis/AxisLocation,25,63,    public static final AxisLocation TOP_OR_LEFT = new AxisLocation(,1,0,0,0,1,4,0,2,4,5,64,2,16.0,0,0,0.9688080278729,0.0311919721270999
defect4j,chart,org/jfree/chart/axis/AxisLocation,25,67,    public static final AxisLocation TOP_OR_RIGHT = new AxisLocation(,1,0,0,0,1,4,0,2,4,5,65,2,16.0,0,0,0.9690692317046916,0.030930768295307335
defect4j,chart,org/jfree/chart/axis/AxisLocation,25,71,    public static final AxisLocation BOTTOM_OR_LEFT = new AxisLocation(,1,0,0,0,1,4,0,2,4,5,67,2,16.0,0,0,0.9695424804757226,0.030457519524278717
defect4j,chart,org/jfree/chart/axis/AxisLocation,25,75,    public static final AxisLocation BOTTOM_OR_RIGHT = new AxisLocation(,1,0,0,0,1,4,0,2,4,5,68,2,16.0,0,0,0.9697551947844537,0.030244805215546802
defect4j,chart,org/jfree/chart/axis/TickUnit,25,85,    public TickUnit(double size) {,2,0,0,1,3,2,0,0,1,5,30,2,16.0,0,0,0.00036502839833770694,0.9996349716016629
defect4j,chart,org/jfree/chart/axis/TickUnit,25,86,        this.size = size;,2,0,0,0,0,1,0,0,1,3,17,4,16.0,0,0,0.0003006812522128439,0.9996993187477872
defect4j,chart,org/jfree/chart/axis/TickUnit,25,87,    },0,0,0,0,1,0,0,0,0,1,1,2,16.0,0,0,0.00017310985529560088,0.999826890144704
defect4j,chart,org/jfree/chart/axis/TickUnit,25,108,        return this.size;,1,0,0,0,0,2,0,0,0,2,17,5,16.0,0,0,0.00016667425236773433,0.9998333257476323
defect4j,chart,org/jfree/chart/axis/TickUnit,25,146,        if (object instanceof TickUnit) {,1,0,0,1,3,2,0,1,0,5,33,5,16.0,0,0,0.00181986185914012,0.9981801381408593
defect4j,chart,org/jfree/chart/axis/TickUnit,25,147,            TickUnit other = (TickUnit) object;,2,0,0,1,2,0,0,2,0,4,35,6,16.0,0,0,0.39037417989069445,0.6096258201093051
defect4j,chart,org/jfree/chart/axis/TickUnit,25,148,            if (this.size > other.getSize()) {,1,1,0,2,5,2,2,0,0,6,34,6,16.0,0,0,0.002036565707593695,0.9979634342924071
defect4j,chart,org/jfree/chart/axis/TickUnit,25,149,                return 1;,0,0,0,0,0,1,0,0,0,1,9,2,16.0,0,0,0.00014698373366228083,0.9998530162663369
defect4j,chart,org/jfree/chart/axis/TickUnit,25,151,            else if (this.size < other.getSize()) {,1,1,0,2,5,3,2,0,0,6,39,7,16.0,0,0,0.0025315991702951762,0.9974684008297057
defect4j,chart,org/jfree/chart/axis/TickUnit,25,152,                return -1;,0,0,0,0,0,1,0,0,1,2,10,9,16.0,0,0,0.0023053416859913096,0.9976946583140087
defect4j,chart,org/jfree/chart/axis/TickUnit,25,155,                return 0;,0,0,0,0,0,1,0,0,0,1,9,2,16.0,0,0,0.00014698373366228083,0.9998530162663369
defect4j,chart,org/jfree/chart/axis/NumberTick,25,71,"        super(number.doubleValue(), label, textAnchor, rotationAnchor, angle);",4,0,0,1,4,1,2,0,1,6,70,3,16.0,0,0,0.0008214530689711197,0.9991785469310294
defect4j,chart,org/jfree/chart/axis/NumberTick,25,72,        this.number = number;,2,0,0,0,0,1,0,0,1,3,21,4,16.0,0,0,0.00033993640267639764,0.9996600635973232
defect4j,chart,org/jfree/chart/axis/NumberTick,25,74,    },0,0,0,0,1,0,0,0,0,1,1,2,16.0,0,0,0.00017310985529560088,0.999826890144704
defect4j,chart,org/jfree/chart/axis/ValueTick,25,79,"        this(TickType.MAJOR, value, label, textAnchor, rotationAnchor, angle);",7,0,0,0,2,1,0,0,0,3,70,4,16.0,0,0,0.000140429933158671,0.9998595700668418
defect4j,chart,org/jfree/chart/axis/ValueTick,25,80,        this.value = value;,2,0,0,0,0,1,0,0,1,3,19,4,16.0,0,0,0.00032001642294437517,0.9996799835770558
defect4j,chart,org/jfree/chart/axis/ValueTick,25,82,    },0,0,0,0,1,0,0,0,0,1,1,2,16.0,0,0,0.00017310985529560088,0.999826890144704
defect4j,chart,org/jfree/chart/axis/ValueTick,25,101,"        super(label, textAnchor, rotationAnchor, angle);",4,0,0,0,2,1,0,0,1,4,48,3,16.0,0,0,0.000522654122790119,0.9994773458772104
defect4j,chart,org/jfree/chart/axis/ValueTick,25,102,        this.value = value;,2,0,0,0,0,1,0,0,1,3,19,4,16.0,0,0,0.00032001642294437517,0.9996799835770558
defect4j,chart,org/jfree/chart/axis/ValueTick,25,103,        this.tickType = tickType;   ,2,0,0,0,0,1,0,0,1,3,25,4,16.0,0,0,0.0003813528896814691,0.9996186471103179
defect4j,chart,org/jfree/chart/axis/ValueTick,25,104,    }    ,0,0,0,0,1,0,0,0,0,1,1,2,16.0,0,0,0.00017310985529560088,0.999826890144704
defect4j,chart,org/jfree/chart/axis/ValueTick,25,112,        return this.value;,1,0,0,0,0,2,0,0,0,2,18,5,16.0,0,0,0.00017199205898484155,0.9998280079410152
defect4j,chart,org/jfree/chart/axis/ValueTick,25,123,        return this.tickType;,1,0,0,0,0,2,0,0,0,2,21,5,16.0,0,0,0.00018843754613542932,0.9998115624538637
defect4j,chart,org/jfree/chart/axis/Tick,25,86,                double angle) {,1,0,0,0,2,1,0,0,0,3,15,3,16.0,0,0,0.00029762131488661415,0.9997023786851135
defect4j,chart,org/jfree/chart/axis/Tick,25,87,        if (textAnchor == null) {,1,1,0,1,3,1,0,0,0,5,25,4,16.0,0,0,0.00040273140156443603,0.9995972685984359
defect4j,chart,org/jfree/chart/axis/Tick,25,90,        if (rotationAnchor == null) {,1,1,0,1,3,1,0,0,0,5,29,4,16.0,0,0,0.0004483137227681601,0.9995516862772319
defect4j,chart,org/jfree/chart/axis/Tick,25,95,        this.text = text;,2,0,0,0,0,1,0,0,1,3,17,4,16.0,0,0,0.0003006812522128439,0.9996993187477872
defect4j,chart,org/jfree/chart/axis/Tick,25,96,        this.textAnchor = textAnchor;,2,0,0,0,0,1,0,0,1,3,29,4,16.0,0,0,0.00042451655581825004,0.999575483444182
defect4j,chart,org/jfree/chart/axis/Tick,25,97,        this.rotationAnchor = rotationAnchor;,2,0,0,0,0,1,0,0,1,3,37,4,16.0,0,0,0.0005139790263254323,0.9994860209736748
defect4j,chart,org/jfree/chart/axis/Tick,25,98,        this.angle = angle;,2,0,0,0,0,1,0,0,1,3,19,4,16.0,0,0,0.00032001642294437517,0.9996799835770558
defect4j,chart,org/jfree/chart/axis/Tick,25,99,    },0,0,0,0,1,0,0,0,0,1,1,2,16.0,0,0,0.00017310985529560088,0.999826890144704
defect4j,chart,org/jfree/chart/axis/Tick,25,107,        return this.text;,1,0,0,0,0,2,0,0,0,2,17,5,16.0,0,0,0.00016667425236773433,0.9998333257476323
defect4j,chart,org/jfree/chart/axis/Tick,25,116,        return this.textAnchor;,1,0,0,0,0,2,0,0,0,2,23,5,16.0,0,0,0.00019978198315402784,0.9998002180168467
defect4j,chart,org/jfree/chart/axis/Tick,25,126,        return this.rotationAnchor;,1,0,0,0,0,2,0,0,0,2,27,5,16.0,0,0,0.00022326105527537655,0.9997767389447252
defect4j,chart,org/jfree/chart/axis/Tick,25,135,        return this.angle;,1,0,0,0,0,2,0,0,0,2,18,5,16.0,0,0,0.00017199205898484155,0.9998280079410152
defect4j,chart,org/jfree/chart/axis/TickType,25,69,    private TickType(String name) {,2,0,0,1,3,1,0,1,1,6,31,2,16.0,0,0,0.002908384481490429,0.9970916155185099
defect4j,chart,org/jfree/chart/axis/TickType,25,70,        this.name = name;,2,0,0,0,0,1,0,0,1,3,17,4,16.0,0,0,0.0003006812522128439,0.9996993187477872
defect4j,chart,org/jfree/chart/axis/TickType,25,71,    },0,0,0,0,1,0,0,0,0,1,1,2,16.0,0,0,0.00017310985529560088,0.999826890144704
defect4j,chart,org/jfree/chart/axis/TickType,25,56,"    public static final TickType MAJOR = new TickType(""MAJOR"");",1,0,0,1,2,4,0,2,5,6,59,2,16.0,0,0,0.9974848941232854,0.0025151058767171855
defect4j,chart,org/jfree/chart/axis/TickType,25,59,"    public static final TickType MINOR = new TickType(""MINOR"");",1,0,0,1,2,4,0,2,5,6,59,2,16.0,0,0,0.9974848941232854,0.0025151058767171855
defect4j,chart,org/jfree/chart/axis/TickType,25,91,        if (this == obj) {,1,1,0,1,3,2,0,0,0,5,18,4,16.0,0,0,0.0002151802540331317,0.9997848197459668
defect4j,chart,org/jfree/chart/axis/TickType,25,92,            return true;,0,0,0,0,0,1,0,0,1,2,12,6,16.0,0,0,0.00034390480547906937,0.9996560951945205
defect4j,chart,org/jfree/chart/axis/Axis,25,273,    protected Axis(String label) {,2,0,0,1,3,1,0,1,1,6,30,2,16.0,0,0,0.002836428206012294,0.9971635717939875
defect4j,chart,org/jfree/chart/axis/Axis,25,275,        this.label = label;,2,0,0,0,0,1,0,0,1,3,19,4,16.0,0,0,0.00032001642294437517,0.9996799835770558
defect4j,chart,org/jfree/chart/axis/Axis,25,276,        this.visible = DEFAULT_AXIS_VISIBLE;,2,0,0,0,0,1,0,0,1,3,36,4,16.0,0,0,0.000502688929374144,0.9994973110706258
defect4j,chart,org/jfree/chart/axis/Axis,25,277,        this.labelFont = DEFAULT_AXIS_LABEL_FONT;,2,0,0,0,0,1,0,0,1,3,41,4,16.0,0,0,0.0005590222805286985,0.9994409777194716
defect4j,chart,org/jfree/chart/axis/Axis,25,278,        this.labelPaint = DEFAULT_AXIS_LABEL_PAINT;,2,0,0,0,0,1,0,0,1,3,43,4,16.0,0,0,0.0005813138843490032,0.9994186861156508
defect4j,chart,org/jfree/chart/axis/Axis,25,279,        this.labelInsets = DEFAULT_AXIS_LABEL_INSETS;,2,0,0,0,0,1,0,0,1,3,45,4,16.0,0,0,0.0006033261387261056,0.999396673861274
defect4j,chart,org/jfree/chart/axis/Axis,25,280,        this.labelAngle = 0.0;,1,0,0,0,0,1,0,0,1,3,22,4,16.0,0,0,0.0003958730438832249,0.9996041269561174
defect4j,chart,org/jfree/chart/axis/Axis,25,281,        this.labelToolTip = null;,1,0,0,0,0,1,0,0,1,3,25,4,16.0,0,0,0.0004312072000881412,0.9995687927999126
defect4j,chart,org/jfree/chart/axis/Axis,25,282,        this.labelURL = null;,1,0,0,0,0,1,0,0,1,3,21,4,16.0,0,0,0.00038437841258315037,0.9996156215874162
