dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict0,predict1
defect4j,time,org/joda/time/format/DateTimeFormatter,16,717,            chrono = chrono.withZone(bucket.getZone());,1,0,0,2,4,0,4,0,1,5,43,7,6.125,0,0,0.0006321904343333579,0.999367809565667
defect4j,time,org/joda/time/format/DateTimeFormatter,16,719,        instant.setChronology(chrono);,0,0,0,1,2,0,3,0,0,3,30,5,6.125,0,0,0.0010183282215804248,0.9989816717784199
defect4j,time,org/joda/time/format/DateTimeFormatter,16,720,        if (iZone != null) {,1,1,0,1,3,1,0,0,0,5,20,4,6.125,0,0,0.0016886140359853158,0.9983113859640148
defect4j,time,org/joda/time/format/DateTimeFormatter,16,723,        return newPos;,1,0,0,0,0,1,0,0,0,2,14,4,6.125,0,0,0.0010420344264002325,0.9989579655735991
defect4j,time,org/joda/time/DateTimeZone,17,1167,        long instantBefore = convertUTCToLocal(instant - 3 * DateTimeConstants.MILLIS_PER_HOUR);,4,2,0,1,2,1,1,0,1,7,88,5,0.5,1,0,0.009178432500013038,0.9908215674999875
defect4j,time,org/joda/time/DateTimeZone,17,1168,        long instantAfter = convertUTCToLocal(instant + 3 * DateTimeConstants.MILLIS_PER_HOUR);,4,2,0,1,2,1,1,0,1,7,87,5,0.5,1,0,0.009490585787826463,0.990509414212173
defect4j,time,org/joda/time/DateTimeZone,17,1169,        if (instantBefore == instantAfter) {,2,1,0,1,3,1,0,0,0,5,36,4,0.5,1,0,0.002695067984480151,0.99730493201552
defect4j,time,org/joda/time/DateTimeZone,17,1174,        long local = convertUTCToLocal(instant);,1,0,0,1,2,1,2,0,1,6,40,5,0.5,1,0,0.0013967075740177774,0.9986032924259823
defect4j,time,org/joda/time/DateTimeZone,17,1175,"        return convertLocalToUTC(local, false, earlierOrLater ? instantAfter : instantBefore);",3,0,0,0,2,1,2,0,2,5,86,4,0.5,1,0,0.0019142504948120264,0.9980857495051871
defect4j,time,org/joda/time/DateTime,17,665,"        long newMillis = getZone().adjustOffset(getMillis(), false);",1,0,0,1,6,1,3,0,3,6,60,5,0.5,0,0,0.0010380505788477523,0.9989619494211517
defect4j,time,org/joda/time/DateTime,17,666,        return withMillis(newMillis);,0,0,0,1,2,1,2,0,1,5,29,4,0.5,0,0,0.001144605319198752,0.9988553946808011
defect4j,time,org/joda/time/DateTime,17,685,"        long newMillis = getZone().adjustOffset(getMillis(), true);",1,0,0,1,6,1,3,0,3,6,59,5,0.5,0,0,0.0010538412844018975,0.998946158715598
defect4j,time,org/joda/time/DateTime,17,686,        return withMillis(newMillis);,0,0,0,1,2,1,2,0,1,5,29,4,0.5,0,0,0.001144605319198752,0.9988553946808011
defect4j,time,org/joda/time/chrono/GJChronology,18,356,        if ((base = getBase()) != null) {,1,1,0,3,7,1,1,0,2,7,33,4,0.05556,0,0,0.0005283278617430841,0.9994716721382562
defect4j,time,org/joda/time/chrono/GJChronology,18,364,            instant = iGregorianChronology.getDateTimeMillis,1,0,0,0,0,0,2,0,1,3,48,4,0.05556,1,1,0.0017403057827283974,0.9982596942172725
defect4j,time,org/joda/time/field/FieldUtils,18,233,            throw new IllegalFieldValueException,0,0,0,0,0,2,0,1,1,3,36,6,0.05556,0,0,0.007537904305769643,0.9924620956942308
defect4j,time,org/joda/time/DateTime,19,331,"        super(year, monthOfYear, dayOfMonth,",3,0,0,0,1,1,0,0,1,4,36,3,0.06667,0,0,0.004548769542317654,0.9954512304576818
defect4j,time,org/joda/time/DateTime,19,333,    },0,0,0,0,1,0,0,0,0,1,1,2,0.06667,0,0,0.0008962656850182535,0.9991037343149822
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,20,2519,"            buf.append(displayZone != null ? displayZone.getID() : """");",1,1,0,2,4,0,4,0,1,6,59,6,0.14286,0,0,0.0006671835511374316,0.9993328164488628
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,20,2520,        },0,0,0,0,1,0,0,0,0,1,1,2,0.14286,0,0,0.0008962656850182535,0.9991037343149822
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,20,2537,            return MAX_LENGTH;,1,0,0,0,0,1,0,0,0,2,18,5,0.14286,0,0,0.0010958985600283716,0.9989041014399719
defect4j,time,org/joda/time/tz/FixedDateTimeZone,22,61,        return true;,0,0,0,0,0,1,0,0,1,2,12,4,1.33333,0,0,0.0009128745060289483,0.9990871254939709
defect4j,time,org/joda/time/DateTimeZone,23,314,            dtz = cProvider.getZone(convId);,1,0,0,1,2,0,3,0,1,5,32,6,1.0,0,0,0.0015006517127541317,0.9984993482872464
defect4j,time,org/joda/time/LocalDate,24,1735,        return ISODateTimeFormat.date().print(this);,0,0,0,1,4,2,3,0,0,4,44,5,12.25,0,0,0.003020519373405093,0.9969794806265955
defect4j,time,org/joda/time/format/DateTimeFormat,24,530,                builder.appendWeekOfWeekyear(tokenLen);,0,0,0,1,2,0,3,0,0,3,39,8,12.25,0,0,0.0010815412552969764,0.9989184587447028
defect4j,time,org/joda/time/format/DateTimeFormat,24,531,                break;,0,0,0,0,0,1,0,0,0,1,6,2,12.25,0,0,0.0006818282409432252,0.9993181717590562
defect4j,time,org/joda/time/tz/DateTimeZoneBuilder,25,552,                offset = standardOffset;,2,0,0,0,0,0,0,0,1,2,24,8,1.125,0,0,0.002710084394865551,0.9972899156051348
defect4j,time,org/joda/time/DateTime,26,1694,"        return withMillis(getChronology().millisOfSecond().set(getMillis(), millis));",0,0,0,1,10,1,6,0,3,5,77,4,1.125,0,0,0.00013827483101093397,0.9998617251689884
defect4j,time,org/joda/time/format/PeriodFormatterBuilder,27,192,        if (formatter == null) {,1,1,0,1,3,1,0,0,0,5,24,4,1.0,0,0,0.001756417129975283,0.9982435828700253
defect4j,time,org/joda/time/format/PeriodFormatterBuilder,27,195,        clearPrefix();,0,0,0,1,2,0,1,0,1,4,14,4,1.0,0,0,0.0015463528439098075,0.998453647156091
defect4j,time,org/joda/time/format/PeriodFormatterBuilder,27,196,"        append0(formatter.getPrinter(), formatter.getParser());",0,0,0,1,6,0,5,0,1,4,55,4,1.0,0,0,0.0004550476820925923,0.9995449523179076
defect4j,time,org/joda/time/format/PeriodFormatterBuilder,27,197,        return this;,0,0,0,0,0,2,0,0,0,1,12,2,1.0,0,0,0.0029609641151681883,0.9970390358848313
defect4j,time,org/joda/time/format/PeriodFormatterBuilder,27,818,"                return new Object[] {Literal.EMPTY, Literal.EMPTY};",4,0,0,0,4,2,0,1,0,4,51,6,1.0,1,1,0.052214325058221565,0.9477856749417792
