dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict
defect4j,time,org/joda/time/format/DateTimeFormat,10,400,        int length = pattern.length();,2,0,0,1,2,0,4,0,0,6,30,5,2.0,0,0,1
defect4j,time,org/joda/time/format/DateTimeFormat,10,401,        int[] indexRef = new int[1];,2,0,0,2,4,0,0,0,0,2,28,5,2.0,0,0,1
defect4j,time,org/joda/time/format/DateTimeFormat,10,403,        for (int i=0; i<length; i++) {,8,1,0,1,3,0,0,0,0,10,30,4,2.0,0,0,1
defect4j,time,org/joda/time/format/DateTimeFormat,10,404,            indexRef[0] = i;,0,0,0,1,2,0,0,0,0,3,16,4,2.0,0,0,1
defect4j,time,org/joda/time/format/DateTimeFormat,10,405,"            String token = parseToken(pattern, indexRef);",2,0,0,1,2,0,6,2,0,10,45,6,2.0,0,0,1
defect4j,time,org/joda/time/format/DateTimeFormat,10,406,            i = indexRef[0];,0,0,0,1,2,0,0,0,0,3,16,4,2.0,0,0,1
defect4j,time,org/joda/time/format/DateTimeFormat,10,408,            int tokenLen = token.length();,2,0,0,1,2,0,4,0,0,6,30,7,2.0,0,0,1
defect4j,time,org/joda/time/format/DateTimeFormat,10,409,            if (tokenLen == 0) {,0,0,0,1,3,0,0,0,0,4,20,4,2.0,0,0,1
defect4j,time,org/joda/time/format/DateTimeFormat,10,412,            char c = token.charAt(0);,10,2,0,1,2,0,14,0,0,26,25,3,2.0,0,0,1
defect4j,time,org/joda/time/format/DateTimeFormat,10,414,            switch (c) {,4,1,0,1,3,0,0,0,0,5,12,3,2.0,0,0,1
defect4j,time,org/joda/time/format/DateTimeFormat,10,479,                if (tokenLen >= 3) {,2,1,0,1,3,0,0,0,0,3,20,7,2.0,0,0,1
