dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict
defect4j,time,org/joda/time/field/DividedDateTimeField,1,131,        return super.getRangeDurationField();,2,0,0,1,2,1,0,0,0,2,37,5,0.00057,0,0,-1
defect4j,time,org/joda/time/chrono/AssembledChronology,1,107,        if ((base = iBase) != null) {,4,1,0,2,5,0,0,0,0,6,29,4,0.0005,0,0,-1
defect4j,time,org/joda/time/chrono/GregorianChronology,1,221,        return MIN_YEAR;,8,0,0,0,0,1,8,0,0,18,16,1,0.00046,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,77,        return INSTANCE_UTC;,2,0,0,0,0,1,0,0,0,2,20,4,0.00046,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,86,        return getInstance(DateTimeZone.getDefault());,0,0,0,2,4,1,6,0,0,6,46,5,0.00045,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,108,"                cCache.put(zone, chrono);",4,2,0,1,2,0,0,0,0,6,25,6,0.00038,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,96,        if (zone == null) {,2,0,0,1,3,0,4,0,0,6,19,5,0.00037,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,99,        int index = System.identityHashCode(zone) & (FAST_CACHE_SIZE - 1);,8,2,0,2,4,0,6,0,0,17,66,3,0.00037,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,100,        ISOChronology chrono = cFastCache[index];,4,0,0,1,2,0,10,0,0,15,41,3,0.00037,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,106,            if (chrono == null) {,4,1,0,1,3,0,0,0,0,5,21,3,0.00037,0,0,-1
defect4j,time,org/joda/time/field/DividedDateTimeField,1,129,            return iRangeDurationField;,2,0,0,0,0,1,4,0,0,7,27,3,0.00035,0,0,-1
defect4j,time,org/joda/time/DateTimeUtils,1,547,        FixedMillisProvider(long fixedMillis) {,4,0,0,1,3,0,0,0,0,4,39,3,0.00035,0,0,-1
defect4j,time,org/joda/time/DateTimeUtils,1,548,            iMillis = fixedMillis;,12,1,0,0,0,0,10,2,0,29,22,1,0.00035,0,0,-1
defect4j,time,org/joda/time/DateTimeUtils,1,115,        cMillisProvider = new FixedMillisProvider(fixedMillis);,6,1,0,1,2,0,12,0,0,20,55,1,0.00035,0,0,-1
defect4j,time,org/joda/time/DateTimeUtils,1,101,        cMillisProvider = SYSTEM_MILLIS_PROVIDER;,2,0,1,0,0,0,4,0,0,11,41,1,0.00035,0,0,-1
defect4j,time,org/joda/time/DateTimeUtils,1,102,    },2,0,0,0,1,0,8,0,0,10,1,6,0.00035,0,0,-1
defect4j,time,org/joda/time/DateTimeUtils,1,161,        SecurityManager sm = System.getSecurityManager();,2,0,0,1,2,3,0,4,0,9,49,2,0.00035,0,0,-1
defect4j,time,org/joda/time/DateTimeUtils,1,162,        if (sm != null) {,0,0,0,1,3,0,4,0,0,4,17,8,0.00035,0,0,-1
defect4j,time,org/joda/time/chrono/GJEraDateTimeField,1,128,        return UnsupportedDurationField.getInstance(DurationFieldType.eras());,6,1,0,2,4,1,2,0,0,9,70,5,0.00033,0,0,-1
defect4j,time,org/joda/time/chrono/GJEraDateTimeField,1,132,        return null;,6,0,0,0,0,1,0,2,0,9,12,3,0.00033,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,133,        return INSTANCE_UTC;,2,0,0,0,0,1,10,0,0,13,20,9,0.00033,0,0,-1
defect4j,time,org/joda/time/DateTimeZone,1,175,        SecurityManager sm = System.getSecurityManager();,2,0,0,1,2,0,4,0,0,6,49,5,0.00033,0,0,-1
defect4j,time,org/joda/time/DateTimeZone,1,182,        synchronized(DateTimeZone.class) {,2,0,0,1,3,0,0,0,0,2,34,5,0.00033,0,0,-1
defect4j,time,org/joda/time/DateTimeZone,1,183,            cDefault = zone;,4,0,0,0,0,0,0,0,0,5,16,6,0.00033,0,0,-1
defect4j,time,org/joda/time/tz/CachedDateTimeZone,1,123,        return iZone.hashCode();,0,0,1,1,2,1,4,0,0,13,24,3,0.00033,0,0,-1
defect4j,time,org/joda/time/DateTimeZone,1,1273,        return 57 + getID().hashCode();,4,1,0,2,4,1,0,0,0,6,31,6,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,404,            super(field.getType());,8,1,0,2,4,0,0,0,0,10,23,5,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,405,            if (!field.isSupported()) {,6,1,1,2,5,0,0,0,0,10,27,3,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,408,            iField = field;,4,0,0,0,0,0,0,4,0,8,15,6,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,410,            iDurationField = durationField;,2,0,0,0,0,0,0,0,0,3,31,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,411,            iTimeField = useTimeArithmetic(durationField);,2,1,0,1,2,0,0,0,0,3,46,5,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,413,            iLeapDurationField = leapDurationField;,12,2,0,0,0,0,14,4,0,34,39,1,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,414,        },2,0,0,0,1,0,0,2,0,5,1,6,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,55,        if (base == null) {,2,0,0,1,3,0,0,0,0,2,19,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,58,        base = base.withUTC();,2,0,0,1,2,0,6,0,0,8,22,5,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,59,        if (base == null) {,6,0,0,1,3,0,0,0,0,6,19,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,65,"        return new ZonedChronology(base, zone);",6,1,0,1,2,1,0,4,0,11,39,3,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,71,        return field != null && field.getUnitMillis() < DateTimeConstants.MILLIS_PER_HOUR * 12;,6,4,0,1,2,1,4,0,0,14,87,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,154,"        fields.eras = convertField(fields.eras, converted);",4,0,0,1,2,0,0,0,0,5,51,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,155,"        fields.centuries = convertField(fields.centuries, converted);",14,1,0,1,2,0,4,0,0,21,61,1,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,159,"        fields.weeks = convertField(fields.weeks, converted);",8,0,0,1,2,0,4,0,0,13,53,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,160,"        fields.days = convertField(fields.days, converted);",8,0,0,1,2,0,4,0,0,13,51,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,164,"        fields.minutes = convertField(fields.minutes, converted);",2,0,0,1,2,0,0,2,0,5,57,6,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,166,"        fields.millis = convertField(fields.millis, converted);",4,0,0,1,2,0,0,0,0,5,55,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,171,"        fields.yearOfEra = convertField(fields.yearOfEra, converted);",2,0,0,1,2,0,0,0,0,2,61,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,174,"        fields.era = convertField(fields.era, converted);",4,0,0,1,2,1,0,2,0,7,49,2,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,175,"        fields.dayOfWeek = convertField(fields.dayOfWeek, converted);",8,0,0,1,2,0,4,0,0,13,61,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,176,"        fields.dayOfMonth = convertField(fields.dayOfMonth, converted);",18,0,0,1,2,0,8,2,0,30,63,3,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,178,"        fields.monthOfYear = convertField(fields.monthOfYear, converted);",10,0,0,1,2,0,8,0,0,19,65,3,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,180,"        fields.weekyear = convertField(fields.weekyear, converted);",8,0,0,1,2,0,4,0,0,13,59,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,186,"        fields.secondOfDay = convertField(fields.secondOfDay, converted);",8,0,0,1,2,0,4,0,0,13,65,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,187,"        fields.minuteOfHour = convertField(fields.minuteOfHour, converted);",8,0,0,1,2,0,4,0,0,13,67,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,188,"        fields.minuteOfDay = convertField(fields.minuteOfDay, converted);",12,0,0,1,2,0,8,0,0,22,65,1,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,189,"        fields.hourOfDay = convertField(fields.hourOfDay, converted);",4,0,0,1,2,0,4,2,0,11,61,6,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,190,"        fields.hourOfHalfday = convertField(fields.hourOfHalfday, converted);",12,0,0,1,2,0,4,2,0,19,69,3,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,191,"        fields.clockhourOfDay = convertField(fields.clockhourOfDay, converted);",8,0,0,1,2,0,4,0,0,13,71,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,192,"        fields.clockhourOfHalfday = convertField(fields.clockhourOfHalfday, converted);",8,0,0,1,2,0,4,0,0,13,79,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,193,"        fields.halfdayOfDay = convertField(fields.halfdayOfDay, converted);",2,0,0,1,2,0,4,2,0,9,67,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,198,            return field;,2,0,0,0,0,1,0,0,0,2,13,6,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,200,        if (converted.containsKey(field)) {,0,0,0,2,5,0,14,0,0,14,35,3,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,201,            return (DurationField)converted.get(field);,4,1,0,2,4,4,10,2,0,20,43,1,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,203,"        ZonedDurationField zonedField = new ZonedDurationField(field, getZone());",10,0,0,2,4,0,2,4,0,16,73,1,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,209,        if (field == null || !field.isSupported()) {,2,2,0,2,5,0,8,0,0,13,44,3,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,215,        ZonedDateTimeField zonedField =,2,0,0,0,0,0,0,2,0,4,31,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,220,"        converted.put(field, zonedField);",0,0,0,1,2,0,8,0,0,8,33,5,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,281,            super(field.getType());,0,0,0,2,4,0,4,0,0,4,23,6,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,282,            if (!field.isSupported()) {,4,0,0,2,5,0,0,2,0,7,27,6,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,285,            iField = field;,6,1,0,0,0,0,8,0,0,16,15,1,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,286,            iTimeField = useTimeArithmetic(field);,4,0,0,1,2,0,4,0,0,10,38,1,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/ZonedChronology,1,295,            return iField.getUnitMillis();,0,0,0,1,2,1,4,0,0,4,30,6,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/AssembledChronology,1,315,        return iParam;,2,0,0,0,0,1,0,0,0,2,14,4,0.00032,0,0,-1
defect4j,time,org/joda/time/chrono/BasicDayOfYearDateTimeField,1,57,        return iChronology.years();,4,0,0,1,2,1,4,2,0,10,27,1,0.00031,0,0,-1
defect4j,time,org/joda/time/field/PreciseDurationField,1,144,        hash += getType().hashCode();,6,0,0,2,4,0,4,0,0,12,29,1,0.00031,0,0,-1
defect4j,time,org/joda/time/field/PreciseDurationField,1,145,        return hash;,2,0,0,0,0,1,0,0,0,2,12,4,0.00031,0,0,-1
defect4j,time,org/joda/time/field/ScaledDurationField,1,147,        long scalar = iScalar;,4,0,0,0,0,0,0,0,0,4,22,5,0.00031,0,0,-1
defect4j,time,org/joda/time/field/ScaledDurationField,1,150,        hash += getWrappedField().hashCode();,0,0,0,2,4,0,6,0,0,6,37,5,0.00031,0,0,-1
defect4j,time,org/joda/time/field/MillisDurationField,1,155,        return (int) getUnitMillis();,8,0,0,2,4,1,6,0,0,14,29,3,0.00031,0,0,-1
defect4j,time,org/joda/time/field/DecoratedDurationField,1,69,        return iField;,4,0,0,0,0,1,12,0,0,17,14,1,0.00031,0,0,-1
defect4j,time,org/joda/time/DateTimeUtils,1,284,        if (chrono == null) {,4,1,0,1,3,0,6,2,0,13,21,1,0.00031,0,0,-1
defect4j,time,org/joda/time/field/DividedDateTimeField,1,128,        if (iRangeDurationField != null) {,2,0,0,1,3,0,4,2,0,8,34,8,0.00031,0,0,-1
defect4j,time,org/joda/time/field/RemainderDateTimeField,1,173,        return iDurationField;,10,0,0,0,0,1,4,0,0,15,22,3,0.00031,0,0,-1
defect4j,time,org/joda/time/field/RemainderDateTimeField,1,180,        return iRangeField;,2,0,0,0,0,1,0,0,0,2,19,4,0.00031,0,0,-1
defect4j,time,org/joda/time/field/BaseDurationField,1,55,        return iType;,2,0,0,0,0,1,0,0,0,2,13,4,0.00031,0,0,-1
defect4j,time,org/joda/time/chrono/BasicMonthOfYearDateTimeField,1,316,        return iChronology.years();,0,0,0,1,2,1,10,0,0,10,27,3,0.00031,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,122,"        super(base, null);",2,0,0,1,2,0,0,0,0,3,18,3,0.00031,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,123,    },4,1,1,0,1,0,14,4,0,25,1,1,0.00031,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,63,"    private static final Map<DateTimeZone, ISOChronology> cCache = new HashMap<DateTimeZone, ISOChronology>();",10,1,0,1,2,3,4,12,0,31,106,1,0.00031,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,65,        cFastCache = new ISOChronology[FAST_CACHE_SIZE];,4,1,0,1,2,0,4,2,0,11,48,4,0.00031,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,66,        INSTANCE_UTC = new ISOChronology(GregorianChronology.getInstanceUTC());,2,0,0,2,4,0,4,2,0,9,71,4,0.00031,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,67,"        cCache.put(DateTimeZone.UTC, INSTANCE_UTC);",4,0,0,1,2,0,6,0,0,10,43,5,0.00031,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,68,    },8,2,1,0,1,0,0,2,0,14,1,4,0.00031,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,169,        if (getBase().getZone() == DateTimeZone.UTC) {,4,1,0,3,7,0,4,0,0,9,46,4,0.00031,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,173,            fields.centuries = fields.centuryOfEra.getDurationField();,8,0,0,1,2,0,2,0,0,11,58,6,0.00031,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,175,            fields.yearOfCentury = new RemainderDateTimeField(,4,0,0,0,1,0,0,2,0,7,50,6,0.00031,0,0,-1
defect4j,time,org/joda/time/chrono/ISOChronology,1,177,            fields.weekyearOfCentury = new RemainderDateTimeField(,4,0,0,0,1,0,6,2,0,13,54,3,0.00031,0,0,-1
defect4j,time,org/joda/time/chrono/ISOYearOfEraDateTimeField,1,48,"        super(GregorianChronology.getInstanceUTC().year(), DateTimeFieldType.yearOfEra());",0,0,0,4,8,0,12,0,0,12,82,3,0.00031,0,0,-1
defect4j,time,org/joda/time/chrono/ISOYearOfEraDateTimeField,1,42,    static final DateTimeField INSTANCE = new ISOYearOfEraDateTimeField();,2,0,0,1,2,2,0,4,0,8,70,2,0.00031,0,0,-1
defect4j,time,org/joda/time/chrono/ISOYearOfEraDateTimeField,1,53,        return GregorianChronology.getInstanceUTC().eras();,8,0,0,2,4,1,10,0,0,19,51,3,0.00031,0,0,-1
defect4j,time,org/joda/time/chrono/ISOYearOfEraDateTimeField,1,98,        return getWrappedField().getMaximumValue();,4,1,0,2,4,1,0,0,0,5,43,5,0.00031,0,0,-1
defect4j,time,org/joda/time/chrono/GregorianChronology,1,81,        return INSTANCE_UTC;,2,0,0,0,0,1,0,0,0,2,20,4,0.00031,0,0,-1
defect4j,time,org/joda/time/field/PreciseDateTimeField,1,123,        return iRangeField;,2,0,0,0,0,1,0,0,0,2,19,4,0.0003,0,0,-1
defect4j,time,org/joda/time/chrono/BasicChronology,1,146,        return DateTimeZone.UTC;,4,0,0,0,0,1,0,0,0,4,24,5,0.0003,0,0,-1
defect4j,time,org/joda/time/chrono/BasicChronology,1,143,        if ((base = getBase()) != null) {,2,1,0,3,7,0,2,0,0,7,33,4,0.0003,0,0,-1
defect4j,time,org/joda/time/chrono/GregorianChronology,1,148,"        super(base, param, minDaysInFirstWeek);",6,0,0,1,2,0,6,0,0,12,39,3,0.0003,0,0,-1
defect4j,time,org/joda/time/chrono/GregorianChronology,1,68,"    private static final Map<DateTimeZone, GregorianChronology[]> cCache = new HashMap<DateTimeZone, GregorianChronology[]>();",2,0,0,3,6,3,0,12,0,17,122,2,0.0003,0,0,-1
defect4j,time,org/joda/time/chrono/GregorianChronology,1,111,        if (zone == null) {,2,1,0,1,3,0,0,0,0,3,19,4,0.0003,0,0,-1
defect4j,time,org/joda/time/chrono/GregorianChronology,1,115,        synchronized (cCache) {,2,1,0,1,3,0,0,0,0,3,23,4,0.0003,0,0,-1
defect4j,time,org/joda/time/chrono/GregorianChronology,1,116,            GregorianChronology[] chronos = cCache.get(zone);,6,1,0,2,4,0,6,2,0,15,49,1,0.0003,0,0,-1
defect4j,time,org/joda/time/chrono/GregorianChronology,1,119,"                cCache.put(zone, chronos);",0,0,0,1,2,0,8,0,0,8,26,9,0.0003,0,0,-1
defect4j,time,org/joda/time/chrono/GregorianChronology,1,127,            if (chrono == null) {,2,1,0,1,3,0,0,0,0,3,21,6,0.0003,0,0,-1
defect4j,time,org/joda/time/chrono/GregorianChronology,1,128,                if (zone == DateTimeZone.UTC) {,10,5,0,1,3,0,4,0,0,19,31,3,0.0003,0,0,-1
defect4j,time,org/joda/time/chrono/GregorianChronology,1,129,"                    chrono = new GregorianChronology(null, null, minDaysInFirstWeek);",4,0,0,1,2,0,0,2,0,8,65,10,0.0003,0,0,-1
