project_path,version,lines,statement,suspicious,faulty,predict,miss_line,predictions0,predictions1
org/apache/commons/lang3/SystemUtils,7,442,    private static final JavaVersion JAVA_SPECIFICATION_VERSION_AS_ENUM = JavaVersion.get(JAVA_SPECIFICATION_VERSION);,1.0,0,,0,0.39867335968798856,0.6013266403120128
org/apache/commons/lang3/SystemUtils,7,461,    public static final String JAVA_UTIL_PREFS_PREFERENCES_FACTORY =,1.0,0,,0,0.748028575550518,0.25197142444948234
org/apache/commons/lang3/SystemUtils,7,480,"    public static final String JAVA_VENDOR = getSystemProperty(""java.vendor"");",1.0,0,,0,0.9409217797348267,0.059078220265174515
org/apache/commons/lang3/SystemUtils,7,498,"    public static final String JAVA_VENDOR_URL = getSystemProperty(""java.vendor.url"");",1.0,0,,0,0.9292583469269275,0.07074165307307088
org/apache/commons/lang3/SystemUtils,7,516,"    public static final String JAVA_VERSION = getSystemProperty(""java.version"");",1.0,0,,0,0.938439524194168,0.06156047580583158
org/apache/commons/lang3/SystemUtils,7,535,"    public static final String JAVA_VM_INFO = getSystemProperty(""java.vm.info"");",1.0,0,,0,0.938439524194168,0.06156047580583158
org/apache/commons/lang3/SystemUtils,7,553,"    public static final String JAVA_VM_NAME = getSystemProperty(""java.vm.name"");",1.0,0,,0,0.938439524194168,0.06156047580583158
org/apache/commons/lang3/SystemUtils,7,571,"    public static final String JAVA_VM_SPECIFICATION_NAME = getSystemProperty(""java.vm.specification.name"");",1.0,0,,0,0.8588370218001419,0.14116297819985696
org/apache/commons/lang3/SystemUtils,7,589,"    public static final String JAVA_VM_SPECIFICATION_VENDOR = getSystemProperty(""java.vm.specification.vendor"");",1.0,0,,0,0.835883988626169,0.16411601137383333
org/apache/commons/lang3/SystemUtils,7,607,"    public static final String JAVA_VM_SPECIFICATION_VERSION = getSystemProperty(""java.vm.specification.version"");",1.0,0,,0,0.8226900673515313,0.17730993264846626
org/apache/commons/lang3/SystemUtils,7,625,"    public static final String JAVA_VM_VENDOR = getSystemProperty(""java.vm.vendor"");",1.0,0,,0,0.9326342045930827,0.06736579540691627
org/apache/commons/lang3/SystemUtils,7,643,"    public static final String JAVA_VM_VERSION = getSystemProperty(""java.vm.version"");",1.0,0,,0,0.9292583469269275,0.07074165307307088
org/apache/commons/lang3/SystemUtils,7,661,"    public static final String LINE_SEPARATOR = getSystemProperty(""line.separator"");",1.0,0,,0,0.9326342045930827,0.06736579540691627
org/apache/commons/lang3/SystemUtils,7,679,"    public static final String OS_ARCH = getSystemProperty(""os.arch"");",1.0,0,,0,0.9485397726262174,0.051460227373782724
org/apache/commons/lang3/SystemUtils,7,697,"    public static final String OS_NAME = getSystemProperty(""os.name"");",1.0,0,,0,0.9485397726262174,0.051460227373782724
org/apache/commons/lang3/SystemUtils,7,715,"    public static final String OS_VERSION = getSystemProperty(""os.version"");",1.0,0,,0,0.9431542798779349,0.05684572012206554
org/apache/commons/lang3/SystemUtils,7,733,"    public static final String PATH_SEPARATOR = getSystemProperty(""path.separator"");",1.0,0,,0,0.9326342045930827,0.06736579540691627
org/apache/commons/lang3/SystemUtils,7,753,"    public static final String USER_COUNTRY = getSystemProperty(""user.country"") == null ?",1.0,0,,0,0.9130139940737687,0.08698600592622907
org/apache/commons/lang3/SystemUtils,7,772,    public static final String USER_DIR = getSystemProperty(USER_DIR_KEY);,1.0,0,,0,0.8605914953572175,0.13940850464278098
org/apache/commons/lang3/SystemUtils,7,790,    public static final String USER_HOME = getSystemProperty(USER_HOME_KEY);,1.0,0,,0,0.8559717865821465,0.14402821341785485
org/apache/commons/lang3/SystemUtils,7,809,"    public static final String USER_LANGUAGE = getSystemProperty(""user.language"");",1.0,0,,0,0.935685303359329,0.06431469664066947
org/apache/commons/lang3/SystemUtils,7,827,"    public static final String USER_NAME = getSystemProperty(""user.name"");",1.0,0,,0,0.9451567756124984,0.05484322438750167
org/apache/commons/lang3/SystemUtils,7,845,"    public static final String USER_TIMEZONE = getSystemProperty(""user.timezone"");",1.0,0,,0,0.935685303359329,0.06431469664066947
org/apache/commons/lang3/SystemUtils,7,860,"    public static final boolean IS_JAVA_1_1 = getJavaVersionMatches(""1.1"");",1.0,0,,0,0.9766190678716227,0.023380932128376646
org/apache/commons/lang3/SystemUtils,7,870,"    public static final boolean IS_JAVA_1_2 = getJavaVersionMatches(""1.2"");",1.0,0,,0,0.9766190678716227,0.023380932128376646
org/apache/commons/lang3/SystemUtils,7,880,"    public static final boolean IS_JAVA_1_3 = getJavaVersionMatches(""1.3"");",1.0,0,,0,0.9766190678716227,0.023380932128376646
org/apache/commons/lang3/SystemUtils,7,890,"    public static final boolean IS_JAVA_1_4 = getJavaVersionMatches(""1.4"");",1.0,0,,0,0.9766190678716227,0.023380932128376646
org/apache/commons/lang3/SystemUtils,7,900,"    public static final boolean IS_JAVA_1_5 = getJavaVersionMatches(""1.5"");",1.0,0,,0,0.9766190678716227,0.023380932128376646
org/apache/commons/lang3/SystemUtils,7,910,"    public static final boolean IS_JAVA_1_6 = getJavaVersionMatches(""1.6"");",1.0,0,,0,0.9766190678716227,0.023380932128376646
org/apache/commons/lang3/SystemUtils,7,922,"    public static final boolean IS_JAVA_1_7 = getJavaVersionMatches(""1.7"");",1.0,0,,0,0.9766190678716227,0.023380932128376646
org/apache/commons/lang3/SystemUtils,7,942,"    public static final boolean IS_OS_AIX = getOSMatchesName(""AIX"");",1.0,0,,0,0.9791086086358923,0.020891391364107764
org/apache/commons/lang3/SystemUtils,7,954,"    public static final boolean IS_OS_HP_UX = getOSMatchesName(""HP-UX"");",1.0,0,,0,0.9778144585040317,0.02218554149596724
org/apache/commons/lang3/SystemUtils,7,966,"    public static final boolean IS_OS_IRIX = getOSMatchesName(""Irix"");",1.0,0,,0,0.9785016501032305,0.021498349896769978
org/apache/commons/lang3/SystemUtils,7,978,"    public static final boolean IS_OS_LINUX = getOSMatchesName(""Linux"") || getOSMatchesName(""LINUX"");",1.0,0,,0,0.9977299447218293,0.0022700552781690334
org/apache/commons/lang3/SystemUtils,7,990,"    public static final boolean IS_OS_MAC = getOSMatchesName(""Mac"");",1.0,0,,0,0.9791086086358923,0.020891391364107764
org/apache/commons/lang3/SystemUtils,7,1002,"    public static final boolean IS_OS_MAC_OSX = getOSMatchesName(""Mac OS X"");",1.0,0,,0,0.9757014177283417,0.024298582271655714
org/apache/commons/lang3/SystemUtils,7,1014,"    public static final boolean IS_OS_FREE_BSD = getOSMatchesName(""FreeBSD"");",1.0,0,,0,0.9757014177283417,0.024298582271655714
org/apache/commons/lang3/SystemUtils,7,1026,"    public static final boolean IS_OS_OPEN_BSD = getOSMatchesName(""OpenBSD"");",1.0,0,,0,0.9757014177283417,0.024298582271655714
org/apache/commons/lang3/SystemUtils,7,1038,"    public static final boolean IS_OS_NET_BSD = getOSMatchesName(""NetBSD"");",1.0,0,,0,0.9766190678716227,0.023380932128376646
org/apache/commons/lang3/SystemUtils,7,1050,"    public static final boolean IS_OS_OS2 = getOSMatchesName(""OS/2"");",1.0,0,,0,0.9788147942155419,0.0211852057844585
org/apache/commons/lang3/SystemUtils,7,1062,"    public static final boolean IS_OS_SOLARIS = getOSMatchesName(""Solaris"");",1.0,0,,0,0.9761730070308803,0.02382699296912175
org/apache/commons/lang3/SystemUtils,7,1074,"    public static final boolean IS_OS_SUN_OS = getOSMatchesName(""SunOS"");",1.0,0,,0,0.9774388218765474,0.02256117812345015
org/apache/commons/lang3/SystemUtils,7,1086,    public static final boolean IS_OS_UNIX = IS_OS_AIX || IS_OS_HP_UX || IS_OS_IRIX || IS_OS_LINUX || IS_OS_MAC_OSX,1.0,0,,0,0.06761570668512512,0.9323842933148724
org/apache/commons/lang3/SystemUtils,7,1099,    public static final boolean IS_OS_WINDOWS = getOSMatchesName(OS_NAME_WINDOWS_PREFIX);,1.0,0,,0,0.9143845612936781,0.08561543870632218
org/apache/commons/lang3/SystemUtils,7,1111,"    public static final boolean IS_OS_WINDOWS_2000 = getOSMatches(OS_NAME_WINDOWS_PREFIX, ""5.0"");",1.0,0,,0,0.9634595227388181,0.036540477261182175
org/apache/commons/lang3/SystemUtils,7,1123,"    public static final boolean IS_OS_WINDOWS_2003 = getOSMatches(OS_NAME_WINDOWS_PREFIX, ""5.2"");",1.0,0,,0,0.9634595227388181,0.036540477261182175
org/apache/commons/lang3/SystemUtils,7,1135,"    public static final boolean IS_OS_WINDOWS_2008 = getOSMatches(OS_NAME_WINDOWS_PREFIX + "" Server 2008"", ""6.1"");",1.0,0,,0,0.9761764190921981,0.02382358090780189
org/apache/commons/lang3/SystemUtils,7,1147,"    public static final boolean IS_OS_WINDOWS_95 = getOSMatches(OS_NAME_WINDOWS_PREFIX + "" 9"", ""4.0"");",1.0,0,,0,0.9856388396164313,0.014361160383568312
org/apache/commons/lang3/SystemUtils,7,1160,"    public static final boolean IS_OS_WINDOWS_98 = getOSMatches(OS_NAME_WINDOWS_PREFIX + "" 9"", ""4.1"");",1.0,0,,0,0.9856388396164313,0.014361160383568312
org/apache/commons/lang3/SystemUtils,7,1173,"    public static final boolean IS_OS_WINDOWS_ME = getOSMatches(OS_NAME_WINDOWS_PREFIX, ""4.9"");",1.0,0,,0,0.9657965767817159,0.03420342321828741
org/apache/commons/lang3/SystemUtils,7,1186,"    public static final boolean IS_OS_WINDOWS_NT = getOSMatchesName(OS_NAME_WINDOWS_PREFIX + "" NT"");",1.0,0,,0,0.9433088777988693,0.05669112220112808
org/apache/commons/lang3/SystemUtils,7,1199,"    public static final boolean IS_OS_WINDOWS_XP = getOSMatches(OS_NAME_WINDOWS_PREFIX, ""5.1"");",1.0,0,,0,0.9657965767817159,0.03420342321828741
org/apache/commons/lang3/SystemUtils,7,1212,"    public static final boolean IS_OS_WINDOWS_VISTA = getOSMatches(OS_NAME_WINDOWS_PREFIX, ""6.0"");",1.0,0,,0,0.9621944459884432,0.03780555401155321
org/apache/commons/lang3/SystemUtils,7,1224,"    public static final boolean IS_OS_WINDOWS_7 = getOSMatches(OS_NAME_WINDOWS_PREFIX, ""6.1"");",1.0,0,,0,0.966875475931864,0.03312452406813693
org/apache/commons/lang3/SystemUtils,7,1236,"    public static final boolean IS_OS_WINDOWS_8 = getOSMatches(OS_NAME_WINDOWS_PREFIX, ""6.2"");",1.0,0,,0,0.966875475931864,0.03312452406813693
org/apache/commons/lang3/SystemUtils,7,1277,"        return isJavaVersionMatch(JAVA_SPECIFICATION_VERSION, versionPrefix);",1.0,0,,0,0.6054864861058099,0.394513513894189
org/apache/commons/lang3/SystemUtils,7,1288,"        return isOSMatch(OS_NAME, OS_VERSION, osNamePrefix, osVersionPrefix);",1.0,0,,0,0.6514463268509779,0.34855367314902275
org/apache/commons/lang3/SystemUtils,7,1298,"        return isOSNameMatch(OS_NAME, osNamePrefix);",1.0,0,,0,0.6546693923255665,0.3453306076744342
org/apache/commons/lang3/SystemUtils,7,1316,            return System.getProperty(property);,1.0,0,,0,0.6999008592933446,0.30009914070665544
org/apache/commons/lang3/SystemUtils,7,1383,        return JAVA_SPECIFICATION_VERSION_AS_ENUM.atLeast(requiredVersion);,1.0,0,,0,0.6507312118846283,0.34926878811537143
org/apache/commons/lang3/SystemUtils,7,1399,        if (version == null) {,1.0,0,,0,0.5927197688788993,0.40728023112110023
org/apache/commons/lang3/SystemUtils,7,1402,        return version.startsWith(versionPrefix);,1.0,0,,0,0.6888392966802257,0.31116070331977447
org/apache/commons/lang3/SystemUtils,7,1418,        if (osName == null || osVersion == null) {,1.0,0,,0,0.5559964217044147,0.44400357829558396
org/apache/commons/lang3/SystemUtils,7,1421,        return osName.startsWith(osNamePrefix) && osVersion.startsWith(osVersionPrefix);,1.0,0,,0,0.6315743153597221,0.3684256846402795
org/apache/commons/lang3/SystemUtils,7,1435,        if (osName == null) {,1.0,0,,0,0.5886106587787314,0.4113893412212688
org/apache/commons/lang3/SystemUtils,7,1438,        return osName.startsWith(osNamePrefix);,1.0,0,,0,0.6873173007755159,0.31268269922448416
org/apache/commons/lang3/JavaVersion,7,89,"    JavaVersion(final float value, final String name) {",1.0,0,,0,0.550020091279163,0.44997990872083565
org/apache/commons/lang3/JavaVersion,7,90,        this.value = value;,1.0,0,,0,0.5359337714208706,0.46406622857913055
org/apache/commons/lang3/JavaVersion,7,91,        this.name = name;,1.0,0,,0,0.5262018532733354,0.4737981467266659
org/apache/commons/lang3/JavaVersion,7,92,    },1.0,0,,0,0.3469922826848504,0.6530077173151513
org/apache/commons/lang3/JavaVersion,7,32,"    JAVA_0_9(1.5f, ""0.9""),",1.0,0,,0,0.3665838431465185,0.633416156853483
org/apache/commons/lang3/JavaVersion,7,37,"    JAVA_1_1(1.1f, ""1.1""),",1.0,0,,0,0.3665838431465185,0.633416156853483
org/apache/commons/lang3/JavaVersion,7,42,"    JAVA_1_2(1.2f, ""1.2""),",1.0,0,,0,0.3665838431465185,0.633416156853483
org/apache/commons/lang3/JavaVersion,7,47,"    JAVA_1_3(1.3f, ""1.3""),",1.0,0,,0,0.3665838431465185,0.633416156853483
org/apache/commons/lang3/JavaVersion,7,52,"    JAVA_1_4(1.4f, ""1.4""),",1.0,0,,0,0.3665838431465185,0.633416156853483
org/apache/commons/lang3/JavaVersion,7,57,"    JAVA_1_5(1.5f, ""1.5""),",1.0,0,,0,0.3665838431465185,0.633416156853483
org/apache/commons/lang3/JavaVersion,7,62,"    JAVA_1_6(1.6f, ""1.6""),",1.0,0,,0,0.3665838431465185,0.633416156853483
org/apache/commons/lang3/JavaVersion,7,67,"    JAVA_1_7(1.7f, ""1.7""),",1.0,0,,0,0.3665838431465185,0.633416156853483
org/apache/commons/lang3/JavaVersion,7,72,"    JAVA_1_8(1.8f, ""1.8"");",1.0,0,,0,0.3665838431465185,0.633416156853483
org/apache/commons/lang3/JavaVersion,7,27,public enum JavaVersion {,1.0,0,,0,0.5169785553011529,0.48302144469884867
org/apache/commons/lang3/JavaVersion,7,105,        return this.value >= requiredVersion.value;,1.0,0,,0,0.5036721817957158,0.4963278182042845
org/apache/commons/lang3/JavaVersion,7,132,"        if (""0.9"".equals(nom)) {",1.0,0,,0,0.41499532576694176,0.5850046742330576
org/apache/commons/lang3/JavaVersion,7,134,"        } else if (""1.1"".equals(nom)) {",1.0,0,,0,0.6015614899258709,0.39843851007412806
org/apache/commons/lang3/JavaVersion,7,136,"        } else if (""1.2"".equals(nom)) {",1.0,0,,0,0.5909976744067814,0.40900232559321825
org/apache/commons/lang3/JavaVersion,7,138,"        } else if (""1.3"".equals(nom)) {",1.0,0,,0,0.5746603308379221,0.42533966916207805
org/apache/commons/lang3/JavaVersion,7,140,"        } else if (""1.4"".equals(nom)) {",1.0,0,,0,0.5524006445711682,0.44759935542883045
org/apache/commons/lang3/JavaVersion,7,142,"        } else if (""1.5"".equals(nom)) {",1.0,0,,0,0.5241170703919806,0.47588292960801826
org/apache/commons/lang3/JavaVersion,7,144,"        } else if (""1.6"".equals(nom)) {",1.0,0,,0,0.48985027073367055,0.5101497292663288
org/apache/commons/lang3/JavaVersion,7,146,"        } else if (""1.7"".equals(nom)) {",1.0,0,,0,0.44990166216873045,0.5500983378312693
org/apache/commons/lang3/JavaVersion,7,147,            return JAVA_1_7;,1.0,0,,0,0.17880656853604762,0.8211934314639537
org/apache/commons/lang3/math/NumberUtils,7,447,            return null;,1.0,0,,0,0.2505445130162863,0.7494554869837137
org/apache/commons/lang3/math/NumberUtils,7,453,            return null;,1.0,1,,0,0.2505445130162863,0.7494554869837137
org/apache/commons/lang3/math/NumberUtils,7,456,            int hexDigits = str.length() - 2; // drop 0x,1.0,0,,0,0.48726933562823427,0.5127306643717648
org/apache/commons/lang3/math/NumberUtils,7,457,"            if (str.startsWith(""-"")) { // drop -",1.0,0,,0,0.42644680220692405,0.5735531977930752
org/apache/commons/lang3/math/NumberUtils,7,460,            if (hexDigits > 8) { // too many for an int,1.0,0,,0,0.643147195099743,0.3568528049002578
org/apache/commons/lang3/math/NumberUtils,7,463,            return createInteger(str);,1.0,0,,0,0.4268931349812888,0.5731068650187106
org/apache/commons/lang3/math/NumberUtils,7,474,            if (expPos > -1) {,1.0,0,,0,0.38363857639076965,0.6163614236092301
org/apache/commons/lang3/math/NumberUtils,7,475,                if (expPos < decPos || expPos > str.length()) {,1.0,0,,0,0.4564271026162024,0.5435728973837989
org/apache/commons/lang3/math/NumberUtils,7,478,"                dec = str.substring(decPos + 1, expPos);",1.0,0,,0,0.43963951973585574,0.5603604802641444
org/apache/commons/lang3/math/NumberUtils,7,480,                dec = str.substring(decPos + 1);,1.0,0,,0,0.43159201937539626,0.5684079806246046
org/apache/commons/lang3/math/NumberUtils,7,482,"            mant = str.substring(0, decPos);",1.0,0,,0,0.4719837990929786,0.5280162009070207
org/apache/commons/lang3/math/NumberUtils,7,485,                if (expPos > str.length()) {,1.0,0,,0,0.4264702968622234,0.5735297031377775
org/apache/commons/lang3/math/NumberUtils,7,496,"                exp = str.substring(expPos + 1, str.length() - 1);",1.0,0,,0,0.524588256501409,0.47541174349858994
org/apache/commons/lang3/math/NumberUtils,7,521,                        Float f = NumberUtils.createFloat(numeric);,1.0,0,,0,0.45801090101947667,0.5419890989805223
org/apache/commons/lang3/math/NumberUtils,7,522,                        if (!(f.isInfinite() || (f.floatValue() == 0.0F && !allZeros))) {,1.0,0,,0,0.5133353924779586,0.48666460752204266
org/apache/commons/lang3/math/NumberUtils,7,525,                            return f;,1.0,0,,0,0.21929236349099696,0.7807076365090043
org/apache/commons/lang3/math/NumberUtils,7,535,                        Double d = NumberUtils.createDouble(numeric);,1.0,0,,0,0.4612288696239377,0.5387711303760613
org/apache/commons/lang3/math/NumberUtils,7,536,                        if (!(d.isInfinite() || (d.floatValue() == 0.0D && !allZeros))) {,1.0,0,,0,0.5133353924779586,0.48666460752204266
org/apache/commons/lang3/math/NumberUtils,7,537,                            return d;,1.0,0,,0,0.21929236349099696,0.7807076365090043
org/apache/commons/lang3/math/NumberUtils,7,543,                        return createBigDecimal(numeric);,1.0,0,,0,0.394023939619627,0.6059760603803732
org/apache/commons/lang3/math/NumberUtils,7,555,            if (expPos > -1 && expPos < str.length() - 1) {,1.0,0,,0,0.5902167609854806,0.4097832390145207
org/apache/commons/lang3/math/NumberUtils,7,556,"                exp = str.substring(expPos + 1, str.length());",1.0,0,,0,0.4943648424485064,0.5056351575514928
org/apache/commons/lang3/math/NumberUtils,7,558,                exp = null;,1.0,0,,0,0.2946141125246723,0.7053858874753264
org/apache/commons/lang3/math/NumberUtils,7,560,            if (dec == null && exp == null) {,1.0,0,,0,0.508494334947498,0.4915056650525037
org/apache/commons/lang3/math/NumberUtils,7,563,                    return createInteger(str);,1.0,0,,0,0.35206584419901843,0.6479341558009823
org/apache/commons/lang3/math/NumberUtils,7,564,                } catch (NumberFormatException nfe) { // NOPMD,1.0,0,,0,0.35597529455667987,0.644024705443319
org/apache/commons/lang3/math/NumberUtils,7,568,                    return createLong(str);,1.0,0,,0,0.3449885145774443,0.6550114854225555
org/apache/commons/lang3/math/NumberUtils,7,569,                } catch (NumberFormatException nfe) { // NOPMD,1.0,0,,0,0.35597529455667987,0.644024705443319
org/apache/commons/lang3/math/NumberUtils,7,572,                return createBigInteger(str);,1.0,0,,0,0.40702979202636286,0.592970207973637
org/apache/commons/lang3/math/NumberUtils,7,576,                boolean allZeros = isAllZeros(mant) && isAllZeros(exp);,1.0,0,,0,0.5840548549124936,0.4159451450875047
org/apache/commons/lang3/math/NumberUtils,7,578,                    Float f = createFloat(str);,1.0,0,,0,0.3517791671160772,0.6482208328839243
org/apache/commons/lang3/math/NumberUtils,7,579,                    if (!(f.isInfinite() || (f.floatValue() == 0.0F && !allZeros))) {,1.0,0,,0,0.4848851990141065,0.5151148009858932
org/apache/commons/lang3/math/NumberUtils,7,580,                        return f;,1.0,0,,0,0.1930584202507927,0.8069415797492075
org/apache/commons/lang3/math/NumberUtils,7,586,                    Double d = createDouble(str);,1.0,0,,0,0.35621011921615964,0.643789880783839
org/apache/commons/lang3/math/NumberUtils,7,446,        if (str == null) {,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,449,        if (StringUtils.isBlank(str)) {,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,452,"        if (str.startsWith(""--"")) {",0.5,1,-1,0
org/apache/commons/lang3/math/NumberUtils,7,455,"        if (str.startsWith(""0x"") || str.startsWith(""-0x"") || str.startsWith(""0X"") || str.startsWith(""-0X"")) {",0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,465,        char lastChar = str.charAt(str.length() - 1);,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,469,        int decPos = str.indexOf('.');,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,470,        int expPos = str.indexOf('e') + str.indexOf('E') + 1;,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,472,        if (decPos > -1) {,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,484,            if (expPos > -1) {,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,490,                mant = str;,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,492,            dec = null;,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,494,        if (!Character.isDigit(lastChar) && lastChar != '.') {,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,495,            if (expPos > -1 && expPos < str.length() - 1) {,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,498,                exp = null;,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,501,"            String numeric = str.substring(0, str.length() - 1);",0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,502,            boolean allZeros = isAllZeros(mant) && isAllZeros(exp);,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,503,            switch (lastChar) {,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,506,                    if (dec == null,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,510,                            return createLong(numeric);,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,609,        if (str == null) {,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,612,        for (int i = str.length() - 1; i >= 0; i--) {,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,613,            if (str.charAt(i) != '0') {,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,614,                return false;,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,631,        if (str == null) {,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,634,        return Float.valueOf(str);,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,647,        if (str == null) {,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,650,        return Double.valueOf(str);,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,664,        if (str == null) {,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,668,        return Integer.decode(str);,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,698,        if (str == null) {,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,701,        return new BigInteger(str);,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,714,        if (str == null) {,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,718,        if (StringUtils.isBlank(str)) {,0.5,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,725,        return new BigDecimal(str);,0.5,1,-1,1
org/apache/commons/lang3/StringUtils,7,195,        return cs == null || cs.length() == 0;,0.33333,0,-1,0
org/apache/commons/lang3/StringUtils,7,235,        if (cs == null || (strLen = cs.length()) == 0) {,0.33333,0,-1,0
org/apache/commons/lang3/StringUtils,7,238,        for (int i = 0; i < strLen; i++) {,0.33333,0,-1,0
org/apache/commons/lang3/StringUtils,7,239,            if (Character.isWhitespace(cs.charAt(i)) == false) {,0.33333,0,-1,0
org/apache/commons/lang3/StringUtils,7,240,                return false;,0.33333,0,-1,0
org/apache/commons/lang3/math/NumberUtils,7,682,        if (str == null) {,0.33333,0,-1,0
